,90,42,43,40,46,180,190,36,130,10,20,30,172,192,14,71,112,114,140,1822,11,111,62,13,57,110,23,51,80,160,33,163,17,35,1712,173,100,120,1821,1823,12,72,61,84,25,841,170,60,73,70,125,181,50,1721,1123,141,166,91,133,54,37,311,41,31,124,213,16,32,45,22,183,203,193,150,56,253,174,122,26,113,83,1244,75,231,128,1043,874,234,182,194,63,52,353,53,1044,331,191,15,81,161,186,332,1384,18,138,233,44,27,211,1121,831,115,1056,85,1243,171,214,1711,1014,39,175,1124,871,55,833,129,132,1241,82,195,862,19,241,144,143,202,1312,1383,1053,154,151,333,863,131,1246,1122,1724,185,28,64,93,121,127,1723,86,101,145,38,842,1831,134,164,162,106,873,21,861,152,334,74,153,356,1722,232,212,139,243,312,142,102,1041,1031,105,1411,196,256,341,1622,1233,811,1832,1231,92,872,201
KAZ,4.0,19.0,17.0,7.0,4.0,,1.0,19.0,,3.0,2.0,,,,,,2.0,,,,,8.0,,,2.0,,,2.0,2.0,2.0,,,,,,7.0,,2.0,,,,1.0,2.0,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM,5.0,7.0,6.0,4.0,,1.0,3.0,,,8.0,4.0,,1.0,,,,3.0,,,,,,,5.0,,1.0,,,,3.0,,,,,,,1.0,9.0,,,2.0,,10.0,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,1.0,9.0,7.0,1.0,,1.0,9.0,,2.0,10.0,4.0,,1.0,1.0,,,4.0,,,,,2.0,,,,2.0,,5.0,3.0,,,,,,,10.0,1.0,7.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,4.0,8.0,7.0,5.0,2.0,,3.0,2.0,,15.0,13.0,1.0,,1.0,,,,,,,,,,,,3.0,,8.0,1.0,,,,8.0,,,5.0,2.0,9.0,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,3.0,3.0,3.0,,3.0,,,10.0,,,2.0,,,,1.0,5.0,2.0,,,,,1.0,,10.0,,,,2.0,,,,,,,,5.0,,,,,,5.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,8.0,43.0,33.0,28.0,23.0,1.0,14.0,18.0,12.0,43.0,34.0,12.0,,,13.0,2.0,9.0,1.0,,,,7.0,3.0,15.0,,8.0,,48.0,1.0,1.0,,1.0,10.0,,,22.0,24.0,8.0,,,3.0,,,3.0,4.0,1.0,,3.0,1.0,4.0,5.0,,,,,1.0,,,,2.0,,,,,,,5.0,8.0,2.0,,,,3.0,6.0,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,3.0,,,,,12.0,,,,,,,10.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,2.0,,,,,,,,2.0,6.0,1.0,,,,,,4.0,,,,,3.0,1.0,,,7.0,,7.0,,,,,,,,,,,,,2.0,,,,,14.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,2.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,1.0,15.0,15.0,,8.0,,3.0,7.0,,13.0,20.0,4.0,,,4.0,2.0,1.0,1.0,,,,1.0,,9.0,,2.0,1.0,8.0,4.0,,,,,2.0,,3.0,2.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
NPL,11.0,40.0,34.0,9.0,4.0,,13.0,9.0,,10.0,11.0,3.0,,,,,,4.0,,,,,,,8.0,2.0,,2.0,,,,,,,3.0,2.0,4.0,,1.0,,3.0,,4.0,,,1.0,,3.0,5.0,3.0,1.0,2.0,4.0,,,6.0,,,,,,,,2.0,,,,,,,2.0,,3.0,,,,,,1.0,,,,2.0,5.0,,,4.0,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,,6.0,6.0,,,,2.0,,,,,9.0,,2.0,,,11.0,,,,,,,,6.0,,,3.0,,2.0,,,,,,8.0,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
PGS,,3.0,3.0,2.0,,,4.0,,2.0,5.0,7.0,,,,,,,,,,,5.0,,1.0,,,,7.0,,1.0,,1.0,,,,1.0,2.0,1.0,,,17.0,,,4.0,,7.0,,2.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,3.0,2.0,2.0,6.0,2.0,,6.0,6.0,3.0,2.0,5.0,,,,,,5.0,,,,,,,4.0,,1.0,,,,,,,,1.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,2.0,,,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,,4.0,4.0,,,1.0,6.0,1.0,,1.0,2.0,,1.0,2.0,,,,,,,,,,4.0,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,11.0,40.0,44.0,14.0,14.0,5.0,3.0,9.0,,13.0,7.0,3.0,2.0,,1.0,,2.0,1.0,,,,5.0,,8.0,,1.0,1.0,14.0,2.0,2.0,,,,,,24.0,4.0,,,,11.0,,6.0,,,,,1.0,1.0,,,,18.0,,,5.0,,,,,,2.0,,3.0,,,,,2.0,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,11.0,21.0,20.0,11.0,24.0,,51.0,6.0,8.0,42.0,30.0,14.0,6.0,,13.0,,8.0,,,,,10.0,1.0,16.0,,2.0,,26.0,3.0,8.0,,,,,,25.0,5.0,3.0,,,4.0,,,11.0,,6.0,,6.0,,2.0,,2.0,10.0,,,2.0,,,,,,,18.0,,,,,,,,,,7.0,,,,,,,,,1.0,,,,,1.0,,,,,2.0,6.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,8.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,
ARG,,76.0,50.0,21.0,7.0,2.0,4.0,25.0,1.0,19.0,26.0,4.0,,,,2.0,8.0,,,3.0,,7.0,,10.0,,2.0,,12.0,3.0,3.0,,8.0,14.0,,,5.0,5.0,1.0,,,,,5.0,,,,,2.0,,5.0,,,13.0,,,1.0,,,,,,,4.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,6.0,28.0,29.0,3.0,6.0,3.0,5.0,9.0,4.0,46.0,32.0,5.0,1.0,1.0,5.0,4.0,23.0,3.0,,,,9.0,,9.0,4.0,13.0,,49.0,3.0,7.0,1.0,,,,2.0,24.0,10.0,14.0,,,9.0,2.0,8.0,3.0,2.0,1.0,,3.0,3.0,8.0,,2.0,25.0,,,,,,1.0,,,1.0,,,,,,,,3.0,,,,,,,7.0,1.0,2.0,,,,,,6.0,,4.0,,,,,,,,,,,1.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
VEN,3.0,62.0,45.0,26.0,34.0,,3.0,22.0,2.0,23.0,6.0,3.0,6.0,,,5.0,10.0,,,2.0,,5.0,,3.0,3.0,9.0,,22.0,2.0,3.0,,26.0,3.0,,2.0,7.0,4.0,10.0,,,2.0,,,2.0,,6.0,,2.0,,3.0,,,4.0,,,2.0,,,,,,1.0,,,,,7.0,,,1.0,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
VAT,19.0,23.0,18.0,6.0,3.0,,2.0,,,9.0,7.0,,4.0,,,1.0,4.0,,,,5.0,,,5.0,5.0,3.0,,3.0,,,,8.0,,,,5.0,1.0,,,,5.0,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,3.0,41.0,38.0,13.0,16.0,6.0,22.0,2.0,1.0,18.0,8.0,,2.0,1.0,,2.0,6.0,,,,3.0,8.0,,3.0,,11.0,,31.0,7.0,,,,,,,23.0,,,,,,2.0,,,,,,2.0,3.0,6.0,,,,,,4.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,8.0,,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
BWA,1.0,3.0,3.0,8.0,,,,4.0,1.0,5.0,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,,19.0,18.0,4.0,,,,10.0,,17.0,9.0,2.0,,,1.0,1.0,3.0,,,,,,,3.0,2.0,,,1.0,,2.0,,,5.0,,,,,10.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFA,,1.0,1.0,4.0,,,1.0,2.0,,,,,,,,3.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,,20.0,20.0,30.0,6.0,,6.0,23.0,,8.0,5.0,3.0,2.0,,,,6.0,,,,,,3.0,,,3.0,,3.0,,,,,2.0,,,2.0,3.0,,,,,,,3.0,,,,,,1.0,,,3.0,,,7.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,
BGR,1.0,4.0,6.0,4.0,,,,7.0,,18.0,,,,4.0,,2.0,1.0,,,,,4.0,,3.0,1.0,,,5.0,,,,,,,2.0,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,,25.0,25.0,4.0,,,8.0,11.0,,13.0,8.0,3.0,2.0,3.0,,2.0,6.0,,,,,4.0,,1.0,,1.0,,22.0,2.0,,,,,,,4.0,,6.0,,,,1.0,1.0,2.0,,2.0,,,,2.0,,,4.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,2.0,,,,6.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,1.0,16.0,15.0,11.0,13.0,1.0,1.0,,1.0,2.0,6.0,3.0,,,,,3.0,,,,,2.0,,,8.0,,,6.0,9.0,,,,,,,18.0,2.0,1.0,,,,,6.0,,2.0,,,,,,,,8.0,,,1.0,,,,,,,,2.0,,,,,,,,1.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,,9.0,9.0,9.0,,,8.0,17.0,3.0,26.0,3.0,7.0,9.0,,1.0,1.0,,4.0,,1.0,,,,1.0,8.0,3.0,,13.0,2.0,,2.0,1.0,,,,4.0,9.0,1.0,,,1.0,,,2.0,,3.0,,,,2.0,,1.0,10.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZE,,3.0,3.0,13.0,,,,,,5.0,1.0,,,,,,,,,,,,,4.0,,,,,5.0,,,,1.0,,,16.0,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,6.0,4.0,4.0,8.0,5.0,,8.0,2.0,1.0,13.0,2.0,2.0,1.0,,,2.0,3.0,,,,,1.0,,,,1.0,,6.0,,,,,,,,10.0,4.0,3.0,,,,,2.0,,,,,2.0,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
LBN,1.0,19.0,19.0,28.0,4.0,,12.0,12.0,8.0,8.0,11.0,,4.0,,,,2.0,1.0,3.0,,,4.0,,2.0,,1.0,,24.0,5.0,,,,,,,13.0,1.0,2.0,,,1.0,,3.0,,,,,,1.0,5.0,,,3.0,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,3.0,,,,,,,,2.0,,,,3.0,,,2.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTI,,13.0,13.0,,,,,,,3.0,5.0,1.0,,,,,,,,,,4.0,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,,8.0,8.0,,16.0,,,,,11.0,5.0,,,,,3.0,,,,,,2.0,,6.0,11.0,,,10.0,,,,,,,,11.0,3.0,10.0,2.0,,,,,8.0,,3.0,,,,3.0,,5.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,10.0,41.0,40.0,24.0,18.0,4.0,7.0,25.0,21.0,51.0,27.0,11.0,3.0,,5.0,10.0,9.0,3.0,,1.0,,6.0,,10.0,2.0,14.0,,25.0,4.0,8.0,2.0,,3.0,,,12.0,7.0,7.0,,,4.0,,23.0,5.0,,,,4.0,,12.0,,,7.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,1.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,,8.0,8.0,9.0,7.0,,7.0,9.0,,13.0,9.0,2.0,1.0,,,2.0,,1.0,,,1.0,,,,3.0,1.0,,13.0,,,,,,,,6.0,1.0,1.0,2.0,3.0,2.0,,1.0,,,2.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,2.0,10.0,10.0,5.0,,,,5.0,5.0,23.0,3.0,,2.0,,,,4.0,2.0,,,,4.0,,4.0,,4.0,,10.0,,1.0,,,4.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,
SYC,2.0,13.0,13.0,6.0,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,10.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,1.0,4.0,4.0,4.0,4.0,10.0,44.0,,,17.0,18.0,6.0,,6.0,,2.0,9.0,2.0,,,,9.0,,4.0,4.0,,4.0,19.0,,7.0,,,,,,4.0,,3.0,,,3.0,2.0,,,,,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,15.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
AZE,,35.0,36.0,30.0,,,2.0,,,14.0,3.0,,2.0,,1.0,,5.0,2.0,,,,,,,,4.0,,10.0,,,,,1.0,,,6.0,,,,,,,,,,2.0,4.0,,,1.0,,,13.0,,,5.0,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,
CYP,6.0,13.0,7.0,10.0,4.0,,3.0,4.0,4.0,17.0,14.0,8.0,,,,,3.0,,,,,1.0,,10.0,,11.0,,18.0,,,,,13.0,,,2.0,3.0,22.0,9.0,,3.0,5.0,,,1.0,,,2.0,,,,,2.0,,,,,,,,4.0,,,,,,,7.0,1.0,,,2.0,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEA,5.0,4.0,4.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,1.0,,,13.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,2.0,,,2.0,,,,,,,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,,23.0,23.0,16.0,6.0,,4.0,3.0,,6.0,4.0,,,,,3.0,13.0,,,,,1.0,,3.0,4.0,2.0,,10.0,1.0,,,,1.0,,,,6.0,7.0,,,5.0,,2.0,,,3.0,3.0,,2.0,,,,4.0,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,,,,,,,,,,9.0,1.0,,,,,,,,,,,1.0,,5.0,,,,12.0,,,,,,,,,,,,,2.0,,,,,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,,9.0,7.0,27.0,2.0,4.0,3.0,9.0,3.0,23.0,4.0,,,6.0,,,1.0,,,,,11.0,,1.0,,,,14.0,,4.0,1.0,,4.0,2.0,2.0,38.0,4.0,,,,5.0,,1.0,4.0,,,,2.0,9.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,2.0,13.0,11.0,8.0,,,,5.0,,4.0,4.0,,,,,,2.0,,,,,,,1.0,,,,5.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMR,,13.0,13.0,,2.0,,,,,5.0,4.0,,,,,2.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,5.0,75.0,74.0,78.0,33.0,,,13.0,,15.0,6.0,1.0,1.0,,,8.0,14.0,,,,,1.0,,12.0,19.0,12.0,,14.0,,,,,2.0,6.0,,9.0,,2.0,,,2.0,3.0,2.0,1.0,3.0,,,22.0,,,2.0,,3.0,,,3.0,,,,,,,,2.0,,,,,,,,,1.0,2.0,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
