,141,170,173,36,161,70,120,20,10,241,190,42,51,30,60,112,180,43,45,40,46,841,84,14,90,193,100,192,111,124,130,174,50,12,874,186,17,44,80,13,214,71,110,115,172,73,154,52,61,125,31,331,122,160,54,23,91,114,1712,15,72,150,166,18,1124,191,11,25,16,831,128,35,33,162,37,22,194,145,1053,1821,129,27,1721,138,195,62,181,1014,182,183,1832,203,311,26,164,1723,57,55,231,81,1313,140,53,213,143,234,171,175,32,83,144,332,353,134,842,1121,341,153,1312,873,75,833,1822,1241,1823,1711,1123,82,39,233,1411,56,185,41,834,1041,1231,87,871,811,139,131,1243,334,105,1056,243,163,142,151,28,1043,1724,356,74,1246,133,127,64,24,152,202,101,85,196,1383,1013,1042,1122,333,1384,1244,21,19,863,253,92,211,232,63,862,813,1044,1831,113,34,121,1311,86,861,312,126,1233,872,106,256,38
DZA,10.0,2.0,3.0,,,,2.0,,8.0,,3.0,8.0,2.0,,,,,7.0,,,1.0,2.0,,,,,2.0,,,,2.0,,,1.0,2.0,,4.0,,,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,,,,5.0,,,,8.0,9.0,,,3.0,3.0,25.0,2.0,,,2.0,,1.0,10.0,1.0,,,,,3.0,,9.0,,1.0,,,3.0,,,,,,2.0,,1.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,13.0,,25.0,16.0,12.0,5.0,58.0,54.0,86.0,,60.0,93.0,72.0,9.0,10.0,67.0,,88.0,4.0,133.0,93.0,5.0,15.0,17.0,11.0,7.0,5.0,2.0,18.0,,13.0,,45.0,13.0,12.0,7.0,31.0,10.0,25.0,11.0,,7.0,20.0,,43.0,1.0,,,23.0,21.0,,,,,,,,1.0,,1.0,3.0,1.0,,7.0,5.0,,7.0,7.0,5.0,7.0,7.0,,2.0,,,1.0,6.0,1.0,,,,5.0,2.0,5.0,2.0,,10.0,,1.0,3.0,1.0,,,11.0,4.0,,11.0,,,,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,22.0,,,,,,,,,,,,,,1.0,,11.0,,1.0,,,,,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,3.0,,,3.0,,
SLV,,,13.0,15.0,37.0,,2.0,13.0,1.0,,4.0,7.0,40.0,3.0,,6.0,,7.0,,1.0,,,,3.0,,1.0,27.0,,9.0,,3.0,56.0,,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,,,8.0,5.0,1.0,1.0,4.0,9.0,21.0,,16.0,27.0,10.0,1.0,1.0,7.0,7.0,20.0,,3.0,6.0,2.0,1.0,,11.0,11.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,,1.0,,1.0,3.0,,,1.0,,1.0,5.0,4.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,,,3.0,,,,1.0,14.0,6.0,,2.0,14.0,23.0,,,,,14.0,,4.0,1.0,,1.0,,,,,,6.0,,,,,4.0,,4.0,,,,3.0,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,4.0,,3.0,4.0,,4.0,2.0,5.0,16.0,,12.0,26.0,10.0,6.0,2.0,5.0,,25.0,,6.0,,,2.0,,1.0,3.0,3.0,,4.0,,,1.0,,,,2.0,,,5.0,2.0,,,2.0,,,26.0,,,,,,4.0,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,4.0,,13.0,3.0,,2.0,5.0,5.0,15.0,,6.0,4.0,17.0,5.0,,1.0,,4.0,,,,,,,,4.0,,,5.0,,2.0,,1.0,,,,,2.0,3.0,,,17.0,3.0,,2.0,,5.0,,,,,,,2.0,,,,,2.0,,,19.0,,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,7.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,,,9.0,,,2.0,2.0,5.0,15.0,,14.0,16.0,23.0,,,,2.0,12.0,,2.0,,,2.0,,2.0,1.0,,,2.0,,3.0,,,1.0,7.0,,1.0,2.0,,2.0,,,2.0,,,1.0,,,2.0,,2.0,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,10.0,,4.0,,,2.0,12.0,13.0,,7.0,21.0,7.0,26.0,,,2.0,24.0,1.0,14.0,8.0,,2.0,3.0,9.0,1.0,,3.0,2.0,,3.0,,2.0,20.0,3.0,,,,3.0,11.0,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,,,1.0,,,,1.0,,4.0,,2.0,2.0,5.0,,,3.0,,3.0,,4.0,,,,,2.0,7.0,,1.0,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,13.0,,2.0,6.0,,,5.0,11.0,10.0,,,26.0,10.0,,2.0,,2.0,22.0,,,14.0,,,,,,3.0,,3.0,,,,1.0,,,,,,3.0,5.0,,,2.0,4.0,1.0,,,,8.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,,,7.0,5.0,,,,7.0,8.0,,,43.0,8.0,2.0,,,,33.0,,65.0,40.0,,,,,,,,,,,,,,,,6.0,,,3.0,,,,,,,,,2.0,,,,,,,,,5.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,10.0,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,1.0,7.0,4.0,10.0,,1.0,7.0,34.0,36.0,,53.0,37.0,21.0,1.0,6.0,3.0,12.0,31.0,,13.0,5.0,,1.0,,31.0,22.0,5.0,11.0,5.0,,3.0,,,1.0,7.0,,,,5.0,8.0,,1.0,8.0,,5.0,,,,3.0,,,,,1.0,,6.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,2.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,,,,5.0,,,4.0,9.0,8.0,,,7.0,3.0,131.0,,,,7.0,,46.0,2.0,,,,,,,,3.0,,,,,1.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,,,1.0,2.0,,,,,1.0,,,9.0,2.0,20.0,,,,10.0,,2.0,10.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,,,1.0,3.0,,,,1.0,,,,9.0,,,,,,7.0,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAF,,,,,,1.0,,,,,,1.0,6.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWA,,,,,,,2.0,2.0,,,2.0,4.0,9.0,,,4.0,,4.0,,,,,,2.0,2.0,,,,2.0,,,,,1.0,,,,,,,,,3.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,,,6.0,15.0,,1.0,11.0,16.0,25.0,,6.0,25.0,15.0,3.0,4.0,2.0,,25.0,,35.0,2.0,3.0,5.0,,5.0,3.0,2.0,,2.0,,,,2.0,1.0,,,,,1.0,2.0,,4.0,4.0,,1.0,,,,,,,,,2.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,,,1.0,13.0,,,,1.0,2.0,,,6.0,,1.0,,,,6.0,,26.0,,1.0,,,,4.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,,,,,,1.0,,,,,,5.0,,,1.0,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,1.0,,5.0,2.0,,,2.0,2.0,10.0,,11.0,18.0,10.0,,1.0,9.0,4.0,21.0,,14.0,6.0,,,,1.0,,,,2.0,,1.0,,,,,,,,1.0,2.0,,8.0,1.0,,2.0,,,1.0,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,19.0,,21.0,17.0,,3.0,1.0,20.0,41.0,1.0,12.0,36.0,33.0,6.0,5.0,8.0,,38.0,2.0,38.0,24.0,1.0,4.0,,3.0,2.0,,5.0,7.0,,,,19.0,8.0,,,,6.0,12.0,2.0,,1.0,2.0,,1.0,,,,7.0,,,,1.0,1.0,,,,,1.0,,1.0,4.0,,7.0,,,,,,,,1.0,4.0,,,2.0,4.0,,,,,,,1.0,1.0,15.0,,,,,,,,5.0,2.0,,9.0,,1.0,,,2.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,,,,,,,2.0,7.0,11.0,,1.0,12.0,15.0,3.0,,1.0,,11.0,,41.0,24.0,,,2.0,,3.0,,,,,,,15.0,1.0,,3.0,,,2.0,4.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,3.0,,,,,,,3.0,,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,2.0,,32.0,103.0,,1.0,4.0,11.0,21.0,,6.0,53.0,24.0,59.0,7.0,10.0,1.0,50.0,,108.0,53.0,2.0,2.0,1.0,1.0,4.0,,,4.0,,1.0,,6.0,2.0,4.0,,5.0,,,13.0,,,6.0,,3.0,,,,5.0,,,,,,3.0,,,,,,7.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
KHM,1.0,,20.0,2.0,,,,6.0,8.0,,,23.0,8.0,132.0,,1.0,,22.0,,23.0,2.0,,1.0,1.0,11.0,1.0,,,1.0,,,,,7.0,,,2.0,,2.0,3.0,,,2.0,,2.0,,,,2.0,,1.0,,,,,,,2.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,
LAO,,,3.0,,,,,,,,,5.0,2.0,46.0,,,,2.0,,12.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,2.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,,,,,,,,,6.0,,3.0,,,4.0,,,,,,,,2.0,,,1.0,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,,,7.0,1.0,,,,2.0,1.0,,4.0,,,,,,,,,,4.0,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,11.0,,,6.0,,11.0,6.0,11.0,7.0,,7.0,11.0,16.0,6.0,1.0,11.0,,10.0,,11.0,14.0,,,,,2.0,,,,,6.0,2.0,4.0,5.0,4.0,,,,6.0,2.0,,,8.0,,,1.0,5.0,,,,,,,,,1.0,,3.0,,,3.0,,,,1.0,,,,5.0,3.0,1.0,,,,,,,7.0,,,,,,,,,,,2.0,,,,,,2.0,,2.0,,,,,6.0,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLE,,,,2.0,,,,,3.0,,,4.0,2.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,,,9.0,5.0,,1.0,2.0,8.0,16.0,,8.0,15.0,7.0,,,,,15.0,,13.0,2.0,1.0,,5.0,,,8.0,,1.0,,3.0,,,,,,3.0,,3.0,2.0,,,1.0,,1.0,,4.0,,4.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,9.0,,,,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND,1.0,,2.0,4.0,,,1.0,3.0,3.0,,6.0,6.0,3.0,,,2.0,2.0,4.0,,,,,,,,,,,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,1.0,,7.0,1.0,,,,3.0,3.0,,,11.0,8.0,,5.0,,,11.0,,,,,,1.0,,,,,6.0,,,,,,,,4.0,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,3.0,,,5.0,,6.0,5.0,9.0,18.0,,4.0,29.0,11.0,10.0,2.0,4.0,,30.0,,45.0,14.0,,1.0,,4.0,2.0,1.0,,10.0,,1.0,,2.0,,,,2.0,2.0,6.0,5.0,,4.0,4.0,,,,,,4.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,,,8.0,35.0,,,,16.0,16.0,,1.0,25.0,8.0,4.0,6.0,1.0,2.0,22.0,,11.0,9.0,,,,2.0,,3.0,,,,2.0,,,,,,7.0,,2.0,4.0,,2.0,4.0,,,7.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,,,,,,,,,1.0,,,8.0,,,,,,9.0,,8.0,11.0,,2.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,,,,20.0,,,2.0,1.0,2.0,,1.0,10.0,,,,1.0,,14.0,,11.0,12.0,,,4.0,1.0,1.0,1.0,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,12.0,,2.0,12.0,,,,7.0,11.0,,4.0,25.0,7.0,4.0,2.0,8.0,,22.0,2.0,15.0,16.0,2.0,,,3.0,1.0,1.0,,,,4.0,,2.0,4.0,,2.0,,,5.0,3.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
TON,,,,,,,,1.0,,,,5.0,,,3.0,1.0,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,1.0,,7.0,5.0,,,5.0,5.0,10.0,,16.0,3.0,1.0,,1.0,,2.0,3.0,,3.0,,,2.0,,,,,,3.0,,5.0,,,1.0,,,,,,2.0,,1.0,,,4.0,,1.0,,,,8.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,,,9.0,3.0,,1.0,,,18.0,,9.0,4.0,2.0,3.0,1.0,4.0,,5.0,,6.0,,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,4.0,3.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWE,,,3.0,9.0,,4.0,3.0,7.0,27.0,,4.0,18.0,17.0,8.0,,7.0,1.0,16.0,3.0,3.0,5.0,2.0,2.0,4.0,4.0,,9.0,4.0,9.0,,1.0,,,4.0,5.0,,,,,10.0,,14.0,2.0,,4.0,,,,13.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,,1.0,2.0,13.0,,2.0,5.0,19.0,8.0,,8.0,30.0,12.0,62.0,4.0,21.0,,26.0,,66.0,15.0,4.0,,1.0,1.0,,2.0,,5.0,,,,2.0,16.0,,,,,3.0,1.0,,3.0,2.0,,,,,,2.0,,,,1.0,3.0,,,,,2.0,,6.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
VUT,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,,,6.0,3.0,,,,,2.0,,1.0,10.0,4.0,1.0,,,,11.0,,4.0,,,,,,,,,1.0,,,,7.0,,,,4.0,,,1.0,,,3.0,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
COK,,,,7.0,,,,1.0,2.0,,,5.0,3.0,,,,,6.0,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
