ITA,31.0,,3.0,27.0,,17.0,7.0,1.0,112.0,13.0,,22.0,5.0,,46.0,104.0,10.0,5.0,157.0,7.0,75.0,152.0,3.0,10.0,23.0,1.0,,,2.0,,4.0,6.0,7.0,,,,7.0,,,,3.0,3.0,,,6.0,,,,4.0,2.0,,5.0,,,,,3.0,,1.0,3.0,,,,,,4.0,,25.0,,3.0,,,4.0,,,,,3.0,,5.0,24.0,,1.0,,1.0,,,,,,51.0,,2.0,,2.0,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,3.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM,,,3.0,8.0,,,6.0,,6.0,1.0,,5.0,,,4.0,4.0,3.0,4.0,23.0,,,21.0,,5.0,5.0,2.0,,2.0,7.0,5.0,,,38.0,,,,,,,,,4.0,,,,1.0,,,7.0,,,4.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,,,2.0,9.0,,11.0,1.0,,7.0,,3.0,2.0,4.0,2.0,13.0,14.0,6.0,,9.0,2.0,2.0,9.0,,2.0,13.0,,,,1.0,,,,1.0,,,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,9.0,6.0,3.0,39.0,,2.0,2.0,3.0,11.0,19.0,8.0,39.0,3.0,,48.0,56.0,28.0,7.0,62.0,11.0,10.0,57.0,,53.0,43.0,20.0,,,6.0,1.0,2.0,3.0,7.0,4.0,,,4.0,,,,2.0,21.0,,2.0,26.0,1.0,,1.0,3.0,13.0,1.0,4.0,8.0,1.0,,,4.0,2.0,,1.0,,,,,,1.0,,4.0,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,24.0,6.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,8.0,3.0,17.0,19.0,,9.0,1.0,2.0,35.0,12.0,15.0,24.0,3.0,,36.0,29.0,21.0,18.0,75.0,5.0,15.0,64.0,2.0,5.0,45.0,2.0,,,7.0,6.0,22.0,1.0,21.0,6.0,3.0,,16.0,,,,4.0,1.0,3.0,2.0,2.0,,,1.0,11.0,,,10.0,,,4.0,2.0,3.0,1.0,,1.0,7.0,,,,,2.0,,,1.0,6.0,,,2.0,,,,,,,6.0,2.0,,,1.0,,6.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,71.0,11.0,34.0,110.0,,34.0,6.0,8.0,42.0,18.0,30.0,124.0,11.0,4.0,210.0,106.0,42.0,36.0,231.0,9.0,94.0,229.0,9.0,88.0,104.0,1.0,,,22.0,13.0,52.0,5.0,56.0,54.0,4.0,3.0,37.0,,,6.0,31.0,8.0,2.0,,11.0,8.0,1.0,5.0,12.0,25.0,5.0,24.0,30.0,5.0,,2.0,2.0,,4.0,9.0,,,,,3.0,19.0,,21.0,2.0,9.0,3.0,4.0,3.0,,,2.0,9.0,13.0,3.0,6.0,,1.0,1.0,,,10.0,,,,,3.0,,3.0,,2.0,,,,,,5.0,1.0,3.0,11.0,,,,,,,3.0,,,,,6.0,,,,,,1.0,,,,,,,,4.0,1.0,,1.0,1.0,,1.0,3.0,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,,,,10.0,,2.0,4.0,6.0,,12.0,3.0,19.0,1.0,,11.0,12.0,,1.0,16.0,,4.0,19.0,,3.0,15.0,,,,3.0,2.0,,,13.0,,,,4.0,,,,2.0,,,,11.0,,,,,,,1.0,,,4.0,,1.0,,,3.0,,,,,,1.0,,18.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,3.0,,5.0,35.0,,7.0,10.0,5.0,20.0,22.0,9.0,11.0,3.0,2.0,34.0,18.0,8.0,5.0,85.0,3.0,3.0,70.0,,20.0,33.0,4.0,,,3.0,,14.0,,10.0,3.0,,1.0,4.0,,,,,19.0,,,3.0,3.0,,,2.0,,,7.0,,,,,3.0,,,2.0,4.0,,,,,,,,3.0,,,,,1.0,,1.0,,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,4.0,,15.0,14.0,,9.0,2.0,,73.0,12.0,4.0,,1.0,2.0,33.0,39.0,25.0,5.0,49.0,10.0,19.0,50.0,1.0,12.0,30.0,1.0,,,18.0,3.0,3.0,,,9.0,4.0,,4.0,,,8.0,8.0,2.0,,,1.0,,,,1.0,1.0,,,,,,1.0,6.0,,,1.0,2.0,,,,,7.0,,5.0,3.0,,2.0,,,1.0,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,6.0,,3.0,11.0,,,2.0,,16.0,5.0,3.0,19.0,1.0,,1.0,6.0,21.0,,25.0,5.0,8.0,19.0,,8.0,9.0,2.0,,,,3.0,2.0,,42.0,,,,,,,,,,,,,,,1.0,12.0,,,,1.0,,,,,,,,,,,,,3.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE,15.0,,9.0,47.0,,10.0,20.0,4.0,32.0,35.0,15.0,30.0,1.0,17.0,37.0,29.0,3.0,7.0,45.0,31.0,25.0,42.0,,124.0,23.0,,,10.0,5.0,5.0,4.0,,4.0,10.0,1.0,,4.0,1.0,10.0,6.0,2.0,17.0,,,11.0,,7.0,,10.0,2.0,2.0,6.0,1.0,,,1.0,16.0,,,,3.0,,,,,,,,7.0,,3.0,4.0,,1.0,1.0,2.0,1.0,3.0,4.0,,,1.0,,,4.0,3.0,,2.0,,,,7.0,,1.0,,,,,2.0,,,,,,4.0,,,,2.0,,8.0,,,,2.0,,,,,,,,1.0,2.0,,,,,,1.0,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,
SWE,,,4.0,12.0,,2.0,,,4.0,1.0,,17.0,4.0,,14.0,30.0,,2.0,31.0,3.0,5.0,28.0,,6.0,19.0,,,,1.0,4.0,3.0,,2.0,,,,,,,3.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,2.0,,8.0,6.0,,4.0,,1.0,26.0,5.0,2.0,19.0,1.0,,30.0,13.0,6.0,7.0,73.0,,16.0,66.0,,13.0,17.0,4.0,,,,4.0,7.0,3.0,15.0,2.0,,,,,,1.0,1.0,1.0,1.0,,4.0,,,,,1.0,2.0,8.0,,,,,2.0,,,11.0,,,,1.0,,2.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTO,1.0,,,7.0,,,1.0,1.0,2.0,8.0,,,1.0,,1.0,2.0,,2.0,8.0,,,8.0,,,7.0,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,14.0,,19.0,73.0,,7.0,3.0,3.0,42.0,1.0,9.0,17.0,5.0,,56.0,53.0,8.0,11.0,44.0,16.0,25.0,34.0,1.0,55.0,37.0,3.0,,2.0,5.0,3.0,7.0,4.0,3.0,7.0,,,,2.0,,,25.0,12.0,,,4.0,,,,2.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,10.0,,,,2.0,,,2.0,,,1.0,,,,4.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
AFG,10.0,,20.0,22.0,,17.0,1.0,,57.0,3.0,2.0,10.0,1.0,3.0,72.0,84.0,13.0,13.0,51.0,8.0,116.0,47.0,5.0,174.0,25.0,3.0,,,16.0,2.0,10.0,,21.0,7.0,,1.0,24.0,,,2.0,4.0,16.0,,,3.0,,2.0,,,6.0,3.0,7.0,2.0,1.0,,4.0,5.0,,,3.0,5.0,1.0,,,,49.0,2.0,1.0,7.0,7.0,7.0,,3.0,,,33.0,,1.0,,10.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,1.0,,,,,,2.0,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,,,1.0,13.0,,5.0,,1.0,4.0,,3.0,4.0,2.0,1.0,11.0,14.0,4.0,11.0,25.0,3.0,16.0,23.0,,2.0,14.0,1.0,,,8.0,,5.0,1.0,13.0,1.0,2.0,,4.0,,,5.0,2.0,,,,4.0,4.0,,,,,,9.0,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,2.0,,,,,,3.0,,6.0,,,,1.0,,,4.0,4.0,,6.0,,4.0,5.0,,6.0,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,5.0,,1.0,2.0,,,3.0,,25.0,5.0,,3.0,,8.0,10.0,10.0,,2.0,25.0,,,25.0,,2.0,2.0,,,,,,3.0,,2.0,2.0,,,16.0,,,,,,,,3.0,,,,,4.0,,1.0,,,,,3.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1.0,,2.0,3.0,,4.0,,,19.0,,2.0,2.0,1.0,,19.0,6.0,,,12.0,6.0,12.0,13.0,,,2.0,3.0,,,2.0,1.0,3.0,,,3.0,,,,,,,1.0,,,,3.0,,,,,,2.0,1.0,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,2.0,,,15.0,,,,,3.0,,,,,,3.0,8.0,,,2.0,,2.0,1.0,,2.0,,4.0,,,,,,,,,,,,,,,2.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
BGD,15.0,4.0,1.0,14.0,,6.0,,7.0,17.0,1.0,10.0,9.0,2.0,8.0,61.0,29.0,14.0,15.0,59.0,20.0,8.0,64.0,,46.0,27.0,12.0,,2.0,1.0,7.0,13.0,7.0,14.0,10.0,,,24.0,,,,24.0,27.0,,,,,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,,1.0,6.0,,,1.0,,,,,,3.0,,14.0,,,,4.0,5.0,,,,,18.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,8.0,,,1.0,,,,,,1.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,9.0,5.0,6.0,7.0,,10.0,1.0,5.0,4.0,,2.0,7.0,,,22.0,13.0,4.0,1.0,27.0,5.0,4.0,23.0,,26.0,19.0,,,6.0,,3.0,1.0,,14.0,9.0,,,7.0,,,2.0,5.0,,,,6.0,,2.0,,1.0,3.0,,6.0,,,,,2.0,,,,,,,,,,,2.0,,5.0,2.0,,,,,,,,,3.0,,3.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,6.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRY,,,,,,,,,,11.0,,,,,1.0,4.0,,,,,12.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,,,,,,,,,1.0,,,5.0,,,4.0,3.0,7.0,3.0,,,,,,,4.0,,,,,2.0,,,32.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,10.0,,3.0,13.0,,,2.0,,4.0,1.0,5.0,10.0,,,9.0,4.0,1.0,17.0,43.0,7.0,4.0,35.0,,1.0,7.0,24.0,,,,3.0,5.0,,3.0,5.0,1.0,,5.0,,,4.0,6.0,,,,,1.0,,,6.0,,,3.0,,,7.0,,5.0,,,,,,,,,3.0,1.0,4.0,,,2.0,,,6.0,,,,,,1.0,,,,,2.0,3.0,,,,,,3.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,,,1.0,,,,,,3.0,,2.0,7.0,,,1.0,,,2.0,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,,,,4.0,,,,,,,,,,,5.0,,,3.0,3.0,,13.0,3.0,,,6.0,,,,,,,,,2.0,,,5.0,,,,3.0,3.0,,,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
SYR,18.0,,10.0,39.0,,12.0,,2.0,27.0,6.0,28.0,7.0,7.0,,62.0,45.0,5.0,10.0,80.0,29.0,29.0,72.0,,123.0,14.0,2.0,,,19.0,13.0,,,41.0,11.0,,,6.0,,3.0,2.0,1.0,5.0,,,,,2.0,6.0,11.0,14.0,2.0,1.0,5.0,6.0,,,37.0,,1.0,7.0,1.0,,,,,8.0,3.0,7.0,2.0,2.0,1.0,,,,,22.0,4.0,,,1.0,,,,,,,,4.0,,2.0,,8.0,,,,2.0,,,,,,,,,,,,,,,7.0,,,3.0,,2.0,,,3.0,,,,3.0,1.0,,,,,,13.0,,4.0,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,4.0
CHL,1.0,2.0,1.0,4.0,,,,,10.0,,,1.0,1.0,,5.0,17.0,8.0,,17.0,,8.0,17.0,,1.0,2.0,,,,1.0,,,,6.0,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,,,,1.0,,,,,4.0,,,,,8.0,,13.0,,,15.0,,,16.0,,8.0,,,,,,,1.0,,12.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM,,,,,,,,,,,1.0,,,,8.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,,,1.0,7.0,,1.0,,,,3.0,,6.0,,2.0,9.0,33.0,,1.0,12.0,2.0,4.0,12.0,,,1.0,1.0,,,,4.0,,,,,,,,,,,10.0,2.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COG,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,2.0,,,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,3.0,17.0,,,5.0,1.0,4.0,5.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,8.0,,7.0,18.0,,5.0,6.0,,26.0,4.0,,9.0,2.0,,21.0,34.0,5.0,2.0,40.0,21.0,5.0,34.0,,7.0,15.0,,,,2.0,1.0,2.0,3.0,,,1.0,,6.0,,,2.0,3.0,4.0,,,3.0,,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,3.0,2.0,,,,,,,,,,2.0,,,,,,,4.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,3.0,,,,,,,,,,,,,,2.0,5.0,,,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,3.0,,1.0,12.0,,1.0,3.0,,4.0,,9.0,17.0,1.0,,14.0,24.0,4.0,,18.0,,14.0,17.0,2.0,,15.0,,,,,1.0,,3.0,4.0,,,,,,,,,2.0,,,4.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,,,,,,,,,7.0,,1.0,3.0,,1.0,1.0,2.0,,1.0,13.0,,,12.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,2.0,,1.0,13.0,,1.0,3.0,,6.0,3.0,1.0,10.0,1.0,,23.0,25.0,2.0,1.0,34.0,5.0,14.0,30.0,,9.0,12.0,9.0,,,2.0,1.0,3.0,,14.0,1.0,,,4.0,,,,,,,,2.0,,,,1.0,1.0,,,1.0,,2.0,,,,1.0,,,,,,,7.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,2.0,,1.0,34.0,,5.0,7.0,,19.0,,10.0,8.0,2.0,,22.0,29.0,13.0,6.0,73.0,10.0,22.0,65.0,,20.0,29.0,12.0,,,1.0,3.0,6.0,,29.0,4.0,,,13.0,,,,5.0,7.0,,2.0,,,,1.0,7.0,1.0,,14.0,,1.0,,1.0,1.0,,,,,,,,,19.0,,,2.0,,1.0,1.0,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,12.0,,1.0,6.0,,1.0,,,12.0,,,11.0,,,17.0,2.0,1.0,1.0,7.0,3.0,2.0,8.0,,2.0,4.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,2.0,,,15.0,,6.0,2.0,,,,2.0,7.0,,,19.0,33.0,,1.0,17.0,4.0,10.0,14.0,2.0,9.0,1.0,3.0,,,1.0,3.0,,1.0,2.0,,,,,,,,,1.0,,,4.0,,,,4.0,,,3.0,5.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,6.0,,6.0,15.0,,5.0,2.0,,14.0,7.0,6.0,11.0,1.0,,30.0,24.0,11.0,7.0,42.0,6.0,4.0,47.0,,10.0,30.0,,,,2.0,1.0,7.0,7.0,3.0,5.0,,,7.0,,,,1.0,1.0,,,3.0,1.0,,,,,,2.0,1.0,2.0,,1.0,,2.0,1.0,2.0,,,,,,1.0,,1.0,3.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,2.0,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,
GRC,2.0,,6.0,12.0,,12.0,2.0,1.0,3.0,2.0,3.0,20.0,,,39.0,11.0,2.0,13.0,71.0,,6.0,50.0,,8.0,17.0,3.0,,,2.0,,1.0,,,5.0,,,,,,,2.0,,,,6.0,,,2.0,,,,4.0,,,,,2.0,,1.0,,1.0,,,3.0,,,,8.0,2.0,,,,,,,,,2.0,,1.0,2.0,,,,1.0,10.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
