TUN,,,,5.0,16.0,4.0,5.0,,5.0,2.0,,3.0,,,,1.0,,5.0,3.0,,,,,,,,,,,,,2.0,,,5.0,,,6.0,,5.0,,,1.0,,,,,3.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,,9.0,30.0,2.0,122.0,44.0,30.0,,42.0,44.0,26.0,46.0,26.0,,,19.0,10.0,4.0,21.0,15.0,13.0,,2.0,7.0,4.0,2.0,16.0,2.0,15.0,2.0,2.0,19.0,,,10.0,3.0,10.0,1.0,4.0,9.0,,50.0,20.0,2.0,,8.0,,16.0,99.0,,,36.0,,,,,2.0,,,,31.0,,15.0,,,,,,4.0,39.0,8.0,,,,2.0,,,,,,,,,,,5.0,12.0,,,,1.0,,4.0,,,,,4.0,,,,,,,,2.0,,,,2.0,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,,,1.0,,4.0,1.0,22.0,,24.0,,,3.0,2.0,1.0,,5.0,,,,,,1.0,,,1.0,,,,,1.0,,7.0,,,9.0,,,,,,,20.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,10.0,,,,2.0,3.0,7.0,,7.0,,,5.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,,,3.0,1.0,5.0,3.0,14.0,,15.0,3.0,,,,,,,,,3.0,,1.0,,,,1.0,,,3.0,,3.0,,1.0,,,,1.0,,,,2.0,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,,,2.0,1.0,11.0,,26.0,,27.0,12.0,,3.0,4.0,2.0,,4.0,,1.0,8.0,,3.0,,,,,,,2.0,1.0,,,,,,6.0,,,,,4.0,,,2.0,,,,,,2.0,,,2.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,6.0,,2.0,,27.0,12.0,37.0,,38.0,4.0,7.0,22.0,5.0,,,21.0,,21.0,18.0,5.0,7.0,20.0,4.0,,1.0,,7.0,9.0,,,,,,,6.0,9.0,13.0,,7.0,15.0,,37.0,4.0,1.0,5.0,,,3.0,1.0,,,,,,,2.0,,,,15.0,,,,,,,,,4.0,1.0,,,,,,,,,1.0,,,1.0,,,4.0,,,,,2.0,,,,,,,,,,,,,1.0,,,4.0,,7.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,,,,,6.0,7.0,3.0,,3.0,1.0,5.0,1.0,,2.0,,,,,3.0,,,,,,,1.0,,,,,,6.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,,,,,4.0,,1.0,,3.0,,,,,1.0,,4.0,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,,,1.0,,,6.0,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,20.0,,19.0,,23.0,27.0,53.0,,62.0,8.0,7.0,61.0,13.0,2.0,,17.0,,2.0,12.0,,16.0,2.0,,,6.0,,,6.0,,2.0,3.0,,,,19.0,1.0,1.0,,1.0,27.0,1.0,12.0,11.0,1.0,4.0,,,6.0,19.0,3.0,5.0,16.0,,2.0,,27.0,,,,8.0,,1.0,,,,,2.0,4.0,3.0,19.0,4.0,,,,3.0,,,,,,,,,,2.0,,4.0,,5.0,,2.0,,,,,,,2.0,,,,,,,,4.0,,,,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA,2.0,,2.0,,3.0,4.0,22.0,,16.0,,2.0,,,,,5.0,,,5.0,1.0,1.0,4.0,,,1.0,,,,,,,,,,,6.0,,,,8.0,,7.0,,6.0,1.0,,,,5.0,,,3.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,,,,,7.0,3.0,8.0,,8.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,5.0,5.0,2.0,,,2.0,,4.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,6.0,,3.0,,51.0,29.0,60.0,,62.0,13.0,18.0,36.0,2.0,2.0,3.0,34.0,,5.0,32.0,8.0,10.0,9.0,,,3.0,2.0,1.0,4.0,5.0,,,1.0,,,32.0,17.0,3.0,,3.0,19.0,,57.0,9.0,,8.0,1.0,,7.0,4.0,,,4.0,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,4.0,1.0,2.0,,,,,1.0,,1.0,,,,,3.0,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,4.0,,,,,4.0,,,,2.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,,,,,7.0,7.0,3.0,,5.0,,1.0,,,,,3.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,1.0,,,4.0,,6.0,,3.0,,,,,,,4.0,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,,,,,5.0,6.0,7.0,,7.0,3.0,,,,,,,,1.0,4.0,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,13.0,,12.0,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,,,,,2.0,,6.0,,8.0,,,3.0,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VUT,,,,,5.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,,,,,4.0,2.0,3.0,,3.0,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,,,,1.0,4.0,1.0,5.0,,7.0,2.0,,1.0,,,,,,3.0,4.0,,3.0,,,,,,,,,1.0,,,,,,3.0,1.0,,1.0,,,8.0,,,1.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,15.0,,,1.0,22.0,18.0,82.0,,89.0,2.0,10.0,15.0,3.0,2.0,,8.0,,8.0,13.0,7.0,15.0,5.0,,,1.0,,,7.0,,3.0,,1.0,,,11.0,3.0,8.0,,6.0,28.0,,40.0,,,2.0,,,5.0,5.0,,,9.0,,,,,,1.0,,12.0,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,3.0,,2.0,,3.0,2.0,,,,1.0,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,,,,,1.0,2.0,1.0,,2.0,1.0,,6.0,,,,8.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,,,,,10.0,6.0,13.0,,12.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,,,3.0,,7.0,9.0,6.0,,8.0,,4.0,,,,,,4.0,5.0,7.0,,2.0,,,,,,3.0,,,,,,,,9.0,16.0,,21.0,3.0,15.0,,3.0,3.0,3.0,,,,,3.0,,,,,,,,,7.0,,1.0,39.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,,,2.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,3.0,,,,1.0,3.0,2.0,1.0,1.0,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,16.0,,,1.0,4.0,11.0,4.0,,4.0,,,1.0,,,,15.0,,,3.0,3.0,3.0,7.0,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,3.0,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,4.0,,,3.0,10.0,5.0,16.0,,16.0,2.0,3.0,52.0,,2.0,2.0,4.0,,,15.0,3.0,3.0,,,,,1.0,1.0,,,12.0,,,,,7.0,3.0,,4.0,13.0,1.0,,3.0,2.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,3.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,6.0
LBR,8.0,,1.0,1.0,14.0,4.0,5.0,,5.0,4.0,5.0,3.0,,,,4.0,2.0,2.0,9.0,1.0,3.0,,,,1.0,1.0,,,,,,,,,8.0,2.0,,1.0,,2.0,,8.0,1.0,1.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,,,2.0,,1.0,2.0,3.0,,4.0,3.0,,2.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,,,,,4.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNA,,,,,,3.0,6.0,,6.0,,,,,,,,,,2.0,3.0,2.0,,,,4.0,,,,,,,,,,3.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,,,1.0,1.0,5.0,2.0,8.0,,9.0,4.0,,1.0,,,,24.0,,,2.0,,1.0,,,,3.0,,,5.0,,,,,,,2.0,3.0,2.0,,1.0,26.0,,7.0,2.0,4.0,,,,,1.0,,,1.0,,,,,,,,7.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM,,,4.0,,16.0,12.0,22.0,,25.0,5.0,,,2.0,,,,,,7.0,10.0,17.0,,,,2.0,2.0,,3.0,,,,1.0,,,10.0,4.0,4.0,1.0,,9.0,,2.0,5.0,4.0,2.0,,,1.0,,,,,2.0,,,,,,,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
SRB,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,,,2.0,7.0,32.0,13.0,36.0,1.0,43.0,3.0,4.0,14.0,,,,1.0,1.0,7.0,4.0,5.0,4.0,,1.0,,3.0,3.0,7.0,3.0,,1.0,,5.0,,1.0,12.0,1.0,2.0,,,16.0,,16.0,4.0,,5.0,,,3.0,2.0,,,1.0,,2.0,,,,2.0,,3.0,17.0,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,,,,,9.0,4.0,18.0,,17.0,4.0,5.0,,,,,6.0,,,4.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,5.0,,,,,,3.0,1.0,26.0,,4.0,4.0,,,,,2.0,4.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
LAO,,,,,,,14.0,,18.0,,,2.0,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,4.0,,8.0,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,,,,,2.0,,3.0,,3.0,,,3.0,,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,,,9.0,,10.0,5.0,1.0,,1.0,1.0,3.0,1.0,,,,10.0,,1.0,3.0,,7.0,,,,,,,,,,,2.0,,,,10.0,,1.0,,,,7.0,2.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,,,,,,,3.0,,3.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,,4.0,,,14.0,1.0,22.0,,22.0,3.0,3.0,15.0,,,2.0,1.0,1.0,1.0,3.0,,3.0,,,,,,2.0,2.0,,,,,,,5.0,3.0,2.0,5.0,,11.0,,6.0,7.0,,7.0,,1.0,2.0,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,,,,,,2.0,11.0,,11.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,,,,2.0,8.0,4.0,11.0,,11.0,5.0,,10.0,6.0,1.0,,2.0,1.0,,6.0,,,,,1.0,3.0,,1.0,4.0,,,,,,,20.0,,,6.0,,3.0,,16.0,,,10.0,,,2.0,5.0,,,5.0,,,,,,,,4.0,4.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ,,,,,,2.0,15.0,,18.0,1.0,,,,,,4.0,,,4.0,,3.0,,,,,,,,,,,,,,,,2.0,,,,,4.0,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,6.0,,7.0,,9.0,10.0,21.0,2.0,26.0,,,3.0,,,,,,2.0,6.0,1.0,1.0,5.0,,,1.0,,1.0,2.0,,,,1.0,,2.0,5.0,10.0,4.0,,,2.0,,14.0,,,,,,4.0,12.0,,,3.0,2.0,,,,1.0,,,21.0,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,6.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,,,,,6.0,3.0,1.0,,1.0,2.0,,2.0,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,6.0,,2.0,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,
BRN,,,,,3.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,,,,,5.0,11.0,4.0,2.0,4.0,,,1.0,2.0,,,6.0,,,2.0,,,,,,1.0,,,4.0,,,,,,,3.0,,,,,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,,,,,1.0,,5.0,,6.0,,,,,,,4.0,,,1.0,5.0,,,,,,,,,,,,1.0,,,,4.0,,,,7.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,,,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS,,,1.0,,3.0,,2.0,,2.0,,3.0,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,,,,,2.0,,6.0,,6.0,,,2.0,1.0,,,,,,4.0,,,6.0,,,,1.0,,3.0,,,,,,,2.0,,,,1.0,,,6.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
