,172,84,42,14,173,193,43,10,57,81,130,214,71,51,40,1721,190,46,874,111,124,36,20,112,180,45,60,100,114,30,73,141,128,23,841,12,80,50,17,90,110,1124,192,120,15,145,233,1712,16,13,160,70,231,41,1821,64,353,175,33,181,11,153,122,26,831,1043,151,25,27,171,18,186,144,234,143,83,194,195,833,131,142,241,140,19,163,138,31,1243,1383,139,203,75,1053,22,54,1823,311,1123,52,134,191,152,1711,182,161,55,150,1831,72,61,1044,125,162,213,174,1384,842,356,44,133,332,63,105,331,253,28,1246,154,37,164,127,1056,82,113,211,115,56,1723,129,333,170,1014,35,1121,1822,91,32,74,62,1233,183,1312,1041,1241,1411,166,813,123,871,202,334,811,1244,87,312,53,1013,1122,39,1621,1722,102,256,21,1724,85,106,34,862,101,86,94,121,834,38,24,861,872,1311,873,1313,1125,254,232,196,137
SEA,,,8.0,,2.0,,8.0,5.0,,,,,2.0,3.0,5.0,,8.0,2.0,,,,3.0,10.0,,,,,2.0,,4.0,,,,,,4.0,,,,1.0,2.0,,,1.0,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,7.0,2.0,75.0,2.0,53.0,3.0,62.0,100.0,20.0,,24.0,,1.0,113.0,157.0,3.0,57.0,65.0,19.0,60.0,,73.0,80.0,45.0,,1.0,10.0,24.0,11.0,34.0,1.0,12.0,2.0,,9.0,30.0,12.0,55.0,3.0,11.0,20.0,4.0,3.0,36.0,,1.0,,10.0,,27.0,24.0,20.0,,,,,1.0,2.0,1.0,,1.0,,,4.0,,,,,,,,3.0,,2.0,,,8.0,6.0,,,,,1.0,,35.0,3.0,,,,,,,,,,,2.0,11.0,,1.0,,3.0,7.0,6.0,,1.0,,,2.0,24.0,,,,,8.0,1.0,,7.0,4.0,,2.0,,,3.0,,,,4.0,,3.0,,,,,,,,,,,2.0,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
IRQ,12.0,10.0,66.0,5.0,36.0,19.0,62.0,74.0,14.0,,15.0,,,35.0,98.0,,97.0,29.0,2.0,13.0,,22.0,35.0,7.0,4.0,,11.0,22.0,6.0,30.0,4.0,,,1.0,13.0,8.0,8.0,20.0,2.0,6.0,10.0,,7.0,18.0,3.0,3.0,,1.0,2.0,19.0,21.0,5.0,,,,1.0,,,,4.0,,,,,,,,,,1.0,,4.0,,,,,1.0,25.0,,,,,,,,2.0,1.0,,,,,,,1.0,,,,3.0,,,,,,,,,4.0,,8.0,7.0,,,,,,2.0,,1.0,,,2.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,1.0,,,,,,
KOR,18.0,9.0,29.0,6.0,4.0,9.0,28.0,18.0,15.0,15.0,3.0,,3.0,19.0,67.0,,18.0,26.0,,11.0,,35.0,22.0,7.0,2.0,8.0,3.0,,,22.0,,1.0,,2.0,1.0,2.0,1.0,34.0,,4.0,6.0,,1.0,2.0,1.0,,,,,12.0,3.0,9.0,2.0,,1.0,,1.0,,,,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,4.0,,,,,,,8.0,,,,,1.0,,,,,,1.0,,4.0,,,5.0,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,
MDV,,4.0,22.0,1.0,11.0,16.0,20.0,24.0,4.0,,2.0,,,12.0,6.0,,4.0,1.0,2.0,1.0,,8.0,8.0,,3.0,,1.0,,,,,5.0,,1.0,,,3.0,,,6.0,3.0,,,9.0,3.0,,,,,1.0,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,13.0,5.0,64.0,6.0,7.0,8.0,66.0,28.0,,1.0,8.0,,8.0,51.0,112.0,,90.0,39.0,10.0,7.0,1.0,19.0,25.0,19.0,7.0,,6.0,7.0,1.0,7.0,19.0,2.0,,,1.0,15.0,9.0,11.0,,,14.0,1.0,18.0,14.0,,,,,1.0,8.0,7.0,16.0,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,20.0,,,,,,,,3.0,,,,,,,,9.0,,,,2.0,,,,,,3.0,,,,,2.0,5.0,,,,,1.0,,,4.0,4.0,,,,,3.0,,,,6.0,4.0,,,3.0,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
MEX,21.0,3.0,105.0,5.0,38.0,,96.0,74.0,18.0,,19.0,,2.0,33.0,26.0,,38.0,9.0,1.0,7.0,,20.0,39.0,14.0,1.0,,6.0,4.0,7.0,20.0,1.0,1.0,1.0,,3.0,16.0,9.0,15.0,5.0,15.0,5.0,1.0,12.0,6.0,1.0,,2.0,,1.0,9.0,5.0,5.0,,,,,,2.0,2.0,6.0,2.0,,,2.0,,,,2.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,9.0,,,,,1.0,2.0,2.0,,4.0,,,2.0,,2.0,,,1.0,18.0,3.0,,,,3.0,,,,,,,7.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,5.0,,,,,,,,,,,3.0,,,4.0,1.0,,,,,,,,,,,,,,,
NMR,,3.0,16.0,,1.0,,13.0,3.0,,,,1.0,2.0,,4.0,,5.0,,1.0,5.0,,10.0,10.0,,,1.0,,,,,,,,,7.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT,,,8.0,,,,8.0,4.0,,,2.0,,,6.0,8.0,,,2.0,,6.0,1.0,3.0,3.0,2.0,,,,,,,2.0,,,,,1.0,1.0,,12.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,,,16.0,8.0,8.0,,12.0,6.0,,,,,,7.0,,,3.0,,,2.0,2.0,,4.0,5.0,,,,12.0,,9.0,,8.0,,,2.0,,,6.0,,,,,,,,,,,,2.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,4.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
SOM,6.0,,40.0,2.0,14.0,8.0,36.0,16.0,,,2.0,,,27.0,24.0,,17.0,10.0,1.0,4.0,2.0,6.0,11.0,4.0,,,1.0,1.0,2.0,,,4.0,,,,8.0,7.0,12.0,,2.0,17.0,,4.0,1.0,,,,,,3.0,12.0,7.0,,,,,,,1.0,7.0,,,,,,,,,,,,,,,,,1.0,20.0,,,,,,,,1.0,,,,,,,,3.0,,,,2.0,,,,1.0,,1.0,,,,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTO,2.0,,11.0,,3.0,3.0,10.0,6.0,,,,,1.0,5.0,9.0,,8.0,,,,,1.0,4.0,1.0,2.0,,,,,,,1.0,,,,1.0,3.0,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,,,9.0,,2.0,,8.0,8.0,,,,,,7.0,2.0,,,7.0,,,,,3.0,2.0,3.0,,1.0,,4.0,,,2.0,,,,2.0,,,,6.0,1.0,,,,,,,,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,10.0,,76.0,8.0,20.0,3.0,64.0,34.0,6.0,,26.0,,1.0,32.0,48.0,,18.0,25.0,2.0,18.0,,17.0,15.0,3.0,3.0,,8.0,4.0,2.0,16.0,2.0,,,,2.0,6.0,8.0,28.0,,1.0,10.0,,3.0,10.0,,,,,,9.0,7.0,5.0,,,,,,,1.0,,,,,2.0,,2.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,3.0,,,,,,,,,2.0,,3.0,,,,,,,,5.0,1.0,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,12.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,,,11.0,,16.0,1.0,10.0,14.0,3.0,,1.0,,1.0,3.0,14.0,,8.0,18.0,,6.0,,5.0,11.0,,2.0,,3.0,2.0,3.0,29.0,1.0,3.0,,,1.0,3.0,1.0,3.0,3.0,3.0,,,,10.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,4.0,1.0,,,,,,,,,,,,,,,10.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,4.0,,63.0,,10.0,2.0,47.0,44.0,4.0,,2.0,,,51.0,38.0,,65.0,16.0,,3.0,,20.0,18.0,4.0,1.0,,11.0,4.0,,10.0,3.0,,,4.0,,8.0,3.0,7.0,,1.0,,1.0,1.0,4.0,1.0,,,2.0,,12.0,2.0,15.0,,,,,,,,2.0,,,,,2.0,,,,,,,3.0,,,3.0,,8.0,,,,,,,,11.0,1.0,,,,,,2.0,,2.0,,,,7.0,,,,,,2.0,,,,,3.0,6.0,,3.0,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
ZWE,,1.0,18.0,7.0,18.0,1.0,16.0,46.0,4.0,1.0,1.0,,1.0,15.0,29.0,,13.0,3.0,,2.0,,10.0,25.0,21.0,4.0,,4.0,1.0,5.0,5.0,3.0,2.0,,1.0,1.0,8.0,1.0,4.0,6.0,10.0,9.0,,,5.0,4.0,,,1.0,2.0,6.0,,2.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,4.0,,,,1.0,,,,,1.0,,,,,6.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGD,,,36.0,1.0,2.0,1.0,32.0,27.0,14.0,3.0,,,,70.0,25.0,,11.0,12.0,2.0,2.0,,23.0,36.0,5.0,3.0,,5.0,,,2.0,6.0,3.0,,,6.0,5.0,3.0,2.0,12.0,11.0,12.0,,,2.0,,1.0,,1.0,,20.0,,1.0,,,4.0,,1.0,,,,,,,10.0,,,,,1.0,,,,,7.0,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,4.0,5.0,75.0,3.0,16.0,9.0,83.0,60.0,2.0,,4.0,1.0,12.0,33.0,81.0,,29.0,16.0,3.0,16.0,,23.0,59.0,3.0,3.0,1.0,4.0,6.0,,9.0,2.0,13.0,,1.0,1.0,23.0,7.0,2.0,9.0,14.0,12.0,,2.0,12.0,1.0,,,,,6.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,5.0,,3.0,,,,1.0,,,,,,,,1.0,,5.0,1.0,3.0,,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,,,5.0,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,,,31.0,,2.0,,27.0,7.0,,,,,2.0,24.0,7.0,,,7.0,3.0,7.0,,35.0,8.0,1.0,1.0,,,,,3.0,,1.0,,,,,,,7.0,,2.0,,,11.0,,,,1.0,,3.0,23.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,6.0,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,,25.0,,2.0,,26.0,21.0,6.0,,,,6.0,31.0,50.0,,2.0,42.0,,11.0,,29.0,15.0,2.0,,,1.0,1.0,,3.0,1.0,,,,2.0,5.0,5.0,7.0,,2.0,5.0,,,,,,,,,16.0,,2.0,,,,5.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,5.0,,,,2.0,7.0,,7.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,,,9.0,,6.0,,14.0,1.0,,,,,,1.0,4.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,,4.0,19.0,,6.0,1.0,21.0,20.0,4.0,,3.0,,2.0,25.0,37.0,,14.0,12.0,,6.0,,22.0,10.0,2.0,,4.0,4.0,,,6.0,,2.0,,,13.0,,4.0,16.0,7.0,6.0,2.0,,,4.0,,,,1.0,,5.0,4.0,2.0,,,1.0,2.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFR,5.0,3.0,137.0,12.0,43.0,12.0,125.0,118.0,16.0,6.0,10.0,,13.0,74.0,66.0,2.0,33.0,15.0,1.0,23.0,2.0,56.0,54.0,20.0,5.0,1.0,13.0,9.0,6.0,19.0,3.0,14.0,1.0,3.0,6.0,44.0,2.0,3.0,11.0,23.0,16.0,,4.0,28.0,,,,7.0,6.0,15.0,8.0,8.0,2.0,,7.0,,,,6.0,,,,,6.0,4.0,,,2.0,,,3.0,,,1.0,,,,,1.0,,,,1.0,,,3.0,,,,,,3.0,,,,2.0,,2.0,3.0,,,1.0,,1.0,6.0,1.0,2.0,,1.0,5.0,,,5.0,,2.0,,,,1.0,2.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,10.0,2.0,11.0,,7.0,,11.0,23.0,,,,,1.0,15.0,13.0,,8.0,1.0,,,,8.0,13.0,5.0,,,4.0,,,13.0,1.0,,,,3.0,1.0,2.0,,6.0,3.0,2.0,,4.0,3.0,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,3.0,,39.0,2.0,4.0,1.0,36.0,24.0,4.0,,1.0,,2.0,7.0,34.0,,22.0,9.0,1.0,1.0,1.0,14.0,19.0,10.0,,2.0,,3.0,,5.0,,3.0,,,,7.0,,4.0,,,11.0,,,1.0,2.0,,,,,,,6.0,1.0,,3.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,4.0,,4.0,,,,3.0,2.0,,,,,4.0,,2.0,,1.0,4.0,,2.0,,2.0,4.0,,,,4.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,1.0,,13.0,,7.0,,12.0,19.0,2.0,,1.0,,1.0,4.0,6.0,,5.0,4.0,,2.0,,6.0,11.0,2.0,,,9.0,2.0,2.0,1.0,,4.0,,1.0,,,,,2.0,3.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWA,,,1.0,,,,1.0,8.0,,,2.0,,,1.0,2.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZE,3.0,,9.0,,2.0,,10.0,6.0,8.0,,2.0,,,4.0,1.0,,2.0,,,,,5.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTI,,,5.0,,10.0,,6.0,2.0,,,,,,,5.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,7.0,,10.0,,1.0,,10.0,2.0,,,,,,5.0,,,2.0,,,,,2.0,7.0,4.0,,,,,,,,,,,,,,,4.0,,3.0,,4.0,6.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,3.0,1.0,11.0,4.0,21.0,2.0,11.0,49.0,10.0,,1.0,,1.0,22.0,7.0,,4.0,,,5.0,,5.0,26.0,5.0,,1.0,2.0,2.0,,2.0,,1.0,1.0,,,2.0,2.0,2.0,9.0,24.0,7.0,,,11.0,1.0,,,,1.0,6.0,1.0,15.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,,3.0,27.0,2.0,5.0,,27.0,2.0,8.0,,12.0,,5.0,17.0,4.0,,2.0,12.0,,6.0,,9.0,6.0,2.0,,,1.0,,,2.0,12.0,,,,1.0,,,,,3.0,2.0,,,1.0,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,,9.0,20.0,,,,20.0,5.0,9.0,,,,,3.0,3.0,,2.0,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WST,,,4.0,2.0,,,4.0,1.0,,,8.0,,1.0,8.0,9.0,,11.0,8.0,,,,1.0,4.0,6.0,2.0,,2.0,,1.0,8.0,,,,,,5.0,2.0,,5.0,2.0,1.0,,,2.0,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,1.0,,13.0,3.0,,3.0,14.0,4.0,6.0,,,,5.0,11.0,6.0,,,8.0,,,,,6.0,,,,3.0,,,,,,,,,5.0,,,,6.0,5.0,,3.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ,,,18.0,,1.0,,18.0,8.0,,,,,,2.0,2.0,,,14.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,34.0,1.0,,3.0,28.0,13.0,20.0,,,,,10.0,22.0,,4.0,20.0,,4.0,,9.0,6.0,7.0,,,1.0,,,23.0,4.0,,,,,1.0,1.0,,3.0,,4.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,,,43.0,1.0,20.0,3.0,44.0,17.0,,,1.0,,1.0,22.0,24.0,,50.0,2.0,1.0,1.0,,8.0,5.0,1.0,,,1.0,2.0,1.0,3.0,1.0,,,,,3.0,2.0,,1.0,3.0,4.0,,,3.0,,,,1.0,,4.0,1.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,6.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLE,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,,,7.0,,,1.0,8.0,3.0,,,,,2.0,1.0,2.0,,3.0,,,1.0,,2.0,3.0,,,,3.0,,,12.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,,7.0,18.0,,11.0,,17.0,12.0,,,,,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,,,22.0,7.0,20.0,8.0,22.0,35.0,1.0,,2.0,,7.0,25.0,24.0,,18.0,5.0,2.0,6.0,,30.0,15.0,12.0,3.0,,,3.0,,2.0,,11.0,,2.0,2.0,14.0,,,,11.0,17.0,,3.0,5.0,,,,6.0,3.0,1.0,5.0,,3.0,,5.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,3.0,,2.0,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
