,13,173,20,43,190,17,40,42,16,12,1721,30,192,36,100,10,311,61,141,874,130,151,110,194,46,50,160,841,211,63,57,51,90,18,62,170,73,120,54,111,129,172,45,52,161,31,71,133,163,84,70,60,112,81,35,331,138,1821,25,80,11,1822,186,150,72,26,114,1014,14,193,44,128,154,181,234,174,139,1712,32,175,1411,75,182,256,214,1312,143,145,1044,180,842,23,15,332,164,831,1243,1123,1121,333,873,124,125,131,191,140,1241,115,101,94,202,1823,21,27,353,56,171,834,231,41,33,55,1043,1124,233,142,871,64,1122,166,813,86,1053,1711,152,22,153,53,91,83,833,134,232,1233,356,195,19,85,253,24,162,123,241,74,127,1056,37,1246,1013,113,28,82,1832,1722,312,92,144,203,1723,121,1384,1831,38,1724,183,122,34,196,1031,334,106,1041,213,1412,87,255,201,863,1311,1383,862,93,1661
PAK,33.0,62.0,88.0,104.0,71.0,7.0,98.0,106.0,7.0,18.0,,31.0,10.0,52.0,21.0,107.0,2.0,10.0,46.0,10.0,15.0,,25.0,3.0,68.0,18.0,7.0,2.0,,,29.0,65.0,6.0,2.0,8.0,8.0,6.0,36.0,,35.0,,7.0,2.0,,5.0,1.0,20.0,,2.0,14.0,9.0,9.0,39.0,10.0,2.0,,7.0,,2.0,13.0,,,6.0,4.0,8.0,3.0,3.0,5.0,10.0,21.0,,4.0,,3.0,3.0,2.0,,2.0,1.0,1.0,,3.0,1.0,,2.0,,,,,2.0,,3.0,13.0,,4.0,,,1.0,5.0,,,,5.0,,1.0,1.0,,6.0,,,,,,,,,,,,2.0,3.0,,,5.0,3.0,,,,,,,,,1.0,,,,1.0,,9.0,,,,,,2.0,,,,,1.0,,,,,,3.0,2.0,,17.0,,,,,,,,,,,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,
NMR,1.0,,,6.0,2.0,,8.0,6.0,,,,1.0,,2.0,,9.0,,,,,,,,,,,,,,,,5.0,1.0,,,,,5.0,,,,,,,,,5.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,1.0,6.0,10.0,17.0,21.0,2.0,5.0,21.0,,1.0,,2.0,,11.0,,11.0,,5.0,6.0,,,,1.0,,,,4.0,2.0,,,,7.0,3.0,,,,,,,1.0,,1.0,,,,,2.0,,,2.0,1.0,,12.0,,,,,,,,1.0,,,,,,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,4.0,7.0,18.0,36.0,8.0,7.0,41.0,36.0,,4.0,,3.0,2.0,9.0,2.0,42.0,,1.0,2.0,,4.0,,1.0,,11.0,,7.0,,,,,23.0,14.0,2.0,,,5.0,6.0,,9.0,,2.0,,,,,5.0,,,,1.0,4.0,4.0,5.0,,,,,2.0,3.0,,,,,,,1.0,,1.0,,6.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,3.0,6.0,1.0,,3.0,6.0,,,,,6.0,,,5.0,,,,,3.0,,,,,2.0,,,,,2.0,1.0,,1.0,,,,1.0,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWA,,,,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,3.0,3.0,6.0,30.0,7.0,,41.0,31.0,,,,,,5.0,5.0,15.0,2.0,2.0,,,1.0,,1.0,,8.0,,,1.0,,,,15.0,6.0,,,,3.0,,,5.0,,,,,,,,,,7.0,2.0,8.0,,2.0,1.0,,,,,5.0,,,,,,,5.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,8.0,28.0,57.0,42.0,39.0,1.0,57.0,45.0,1.0,11.0,,90.0,,10.0,27.0,67.0,1.0,1.0,1.0,1.0,2.0,,10.0,1.0,58.0,64.0,6.0,43.0,,,64.0,22.0,13.0,,6.0,3.0,,10.0,,15.0,5.0,1.0,,3.0,2.0,,10.0,,5.0,9.0,6.0,11.0,32.0,6.0,,,,,,12.0,8.0,4.0,,,,,14.0,2.0,7.0,12.0,,10.0,1.0,,,,,2.0,,1.0,,2.0,2.0,,22.0,,,,2.0,,,3.0,2.0,,,1.0,,3.0,,,,,2.0,1.0,,1.0,,,,,,,,3.0,9.0,,,,,8.0,,,1.0,3.0,2.0,,2.0,2.0,,,,,4.0,1.0,,,,,,1.0,,,5.0,,6.0,,,,,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,4.0,,,,
MHL,4.0,,,2.0,,,,5.0,8.0,11.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,3.0,11.0,7.0,13.0,4.0,,15.0,11.0,,1.0,,,,2.0,,12.0,,2.0,,3.0,,,1.0,,,,3.0,1.0,,,,11.0,2.0,,,,,2.0,,2.0,,7.0,,,,,2.0,,,,,,3.0,,1.0,,,,,5.0,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,,,3.0,1.0,,,,1.0,,,,,1.0,,,,,,,,5.0,,,,,,,,,,2.0,5.0,1.0,,,,,6.0,,7.0,,,,,2.0,,4.0,,,3.0,1.0,,5.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,5.0,13.0,36.0,51.0,12.0,9.0,28.0,52.0,,5.0,,3.0,,61.0,5.0,36.0,,20.0,2.0,4.0,8.0,,13.0,,6.0,10.0,2.0,1.0,1.0,,4.0,18.0,10.0,,,,,8.0,,20.0,,4.0,,,1.0,,1.0,,,5.0,1.0,9.0,5.0,,7.0,,,,,35.0,,,,,,,1.0,,3.0,2.0,,,,,,,,3.0,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
SEA,,2.0,,12.0,,,7.0,12.0,,,,,,,1.0,4.0,,1.0,,,,,5.0,,,,,3.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,11.0,,5.0,18.0,12.0,,63.0,21.0,,2.0,,3.0,1.0,34.0,5.0,22.0,,2.0,,,19.0,,2.0,5.0,67.0,25.0,3.0,,,,6.0,13.0,2.0,,,,,6.0,,9.0,,3.0,,,,,,,4.0,7.0,11.0,4.0,10.0,,,,,,,7.0,,2.0,3.0,,1.0,,,,3.0,,,1.0,1.0,8.0,,,,,,,,,,,,5.0,,,,,,,4.0,1.0,2.0,,,,,,,2.0,13.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE,5.0,10.0,15.0,47.0,26.0,6.0,8.0,52.0,,1.0,,2.0,5.0,4.0,4.0,21.0,,5.0,4.0,,2.0,,12.0,14.0,15.0,3.0,3.0,5.0,,2.0,4.0,20.0,13.0,,,1.0,2.0,7.0,,7.0,,3.0,1.0,,,,8.0,,,,2.0,5.0,4.0,,7.0,,,,,1.0,,3.0,2.0,,,,8.0,,4.0,12.0,,,,2.0,,4.0,,1.0,,5.0,,,,1.0,,,,5.0,,3.0,,,5.0,,3.0,2.0,,2.0,,,,,,,1.0,,,,,2.0,,,,,2.0,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
QAT,8.0,1.0,1.0,10.0,1.0,,3.0,11.0,,,,2.0,,,,8.0,,2.0,,,,,1.0,,12.0,2.0,,,,,26.0,9.0,2.0,1.0,,,,2.0,2.0,7.0,,,1.0,,,,7.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1.0,8.0,5.0,25.0,9.0,1.0,19.0,25.0,1.0,,,2.0,,5.0,4.0,19.0,,,5.0,3.0,,,14.0,,4.0,8.0,1.0,,,,42.0,7.0,,,,,2.0,4.0,,,,2.0,,,2.0,,,,3.0,,4.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,2.0,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,2.0,16.0,24.0,38.0,20.0,10.0,27.0,45.0,,1.0,1.0,7.0,,8.0,2.0,25.0,,17.0,,2.0,1.0,,3.0,2.0,8.0,4.0,5.0,,,,2.0,23.0,6.0,,,,3.0,1.0,2.0,4.0,,6.0,1.0,,4.0,,,,,9.0,4.0,11.0,4.0,,1.0,,,,,2.0,,2.0,,,,4.0,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,,,2.0,,,,5.0,,,,,8.0,,,,,,3.0,,,,,2.0,,,,,,,,22.0,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,,,,4.0,2.0,,,5.0,6.0,,,,,,11.0,1.0,,,,,,,,,,,12.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,2.0,5.0,5.0,2.0,10.0,,,2.0,,,,,,2.0,,13.0,,,,,,,2.0,,7.0,,,,,,,,,,,,,,,4.0,,3.0,,,,,1.0,,,,3.0,,4.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,,,3.0,2.0,2.0,,7.0,2.0,,1.0,,,,12.0,,3.0,,,,,,,,,,,,,,,6.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
WST,,,8.0,3.0,9.0,,6.0,1.0,,1.0,,2.0,,4.0,,1.0,,,,,2.0,,,,12.0,,,,,,3.0,,,,,,,,,3.0,,2.0,,,,,,,,,4.0,,2.0,,,,,,,,,,,1.0,3.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,2.0,2.0,2.0,3.0,,,,3.0,,,,,,,,21.0,,2.0,,,,,,2.0,,,,,,,2.0,1.0,,,,,,13.0,,7.0,,,,,,,,,,,,6.0,15.0,,,,,,,,,,,,2.0,,,,1.0,2.0,,,2.0,3.0,,,,,,,,,,,,,,,,2.0,,,6.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,,2.0,2.0,7.0,4.0,,7.0,7.0,1.0,,,,,6.0,,2.0,,,,,3.0,,,,,,,,,,,4.0,1.0,,,,,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,2.0,16.0,35.0,28.0,56.0,,10.0,28.0,2.0,2.0,,1.0,,26.0,1.0,13.0,1.0,,3.0,,6.0,,12.0,1.0,2.0,,4.0,,,,6.0,13.0,4.0,,,3.0,1.0,1.0,,9.0,,4.0,,,,1.0,2.0,,,2.0,5.0,8.0,12.0,,,,,,,,,,,1.0,,,1.0,,2.0,14.0,,,,3.0,,,2.0,,,,,,2.0,,,,,,4.0,2.0,,,1.0,,,5.0,,,,,,,1.0,,,2.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,,,5.0,2.0,1.0,,,3.0,,,,1.0,,,3.0,7.0,,,,,1.0,,2.0,,,,,,,2.0,,2.0,2.0,,,,4.0,,,,,,,,,,3.0,,,,,1.0,,1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,3.0,10.0,17.0,15.0,14.0,4.0,22.0,16.0,3.0,,,1.0,,2.0,28.0,11.0,,,2.0,,,,,,7.0,,1.0,,,,2.0,8.0,1.0,1.0,,1.0,,5.0,,27.0,,,,2.0,,,1.0,,1.0,,4.0,1.0,5.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,2.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
TCD,2.0,,1.0,6.0,6.0,,4.0,6.0,,,,2.0,,,1.0,7.0,,,,,,,,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,6.0,10.0,4.0,16.0,18.0,6.0,4.0,16.0,1.0,,,,,23.0,1.0,17.0,,,2.0,5.0,1.0,,2.0,,4.0,1.0,,4.0,,,,9.0,6.0,,,,,10.0,,3.0,,3.0,,,,,,,,,5.0,2.0,6.0,,,,,,,,,,,,,,,,2.0,3.0,,,,,,2.0,,,,,,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,2.0,25.0,6.0,22.0,9.0,,6.0,24.0,4.0,10.0,,2.0,,19.0,2.0,25.0,1.0,2.0,11.0,1.0,,,1.0,5.0,11.0,,,,,2.0,,10.0,5.0,,,,,1.0,,2.0,,,,,1.0,,4.0,,,1.0,,3.0,,,,,1.0,,,22.0,,2.0,,,,9.0,,,1.0,6.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,4.0,1.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
LKA,4.0,20.0,6.0,25.0,8.0,4.0,6.0,28.0,,,,,,16.0,,16.0,,4.0,,,,,3.0,,3.0,,4.0,,,,1.0,3.0,9.0,,,,,5.0,,8.0,,,4.0,,,,,,,2.0,4.0,1.0,2.0,,,2.0,,,,9.0,,,,,1.0,2.0,1.0,,7.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,3.0,3.0,3.0,6.0,2.0,,40.0,6.0,3.0,,,3.0,,7.0,3.0,18.0,,15.0,,1.0,,,7.0,,15.0,,,5.0,,,4.0,13.0,2.0,10.0,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,5.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
VEN,,11.0,9.0,11.0,9.0,1.0,,11.0,1.0,1.0,,,2.0,,2.0,10.0,,1.0,3.0,,,,4.0,,,,,,,,,13.0,1.0,,12.0,,,2.0,,,,2.0,,,,,,,,,,1.0,2.0,1.0,,,,,,3.0,,,,2.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,9.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZE,2.0,1.0,9.0,8.0,2.0,,5.0,7.0,,,,,,2.0,,9.0,,6.0,,,,,3.0,,,,,5.0,,,,2.0,,,,,,,,2.0,,,,,2.0,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMR,,11.0,,10.0,6.0,10.0,,10.0,,8.0,,,3.0,,,2.0,,,,,,,,,4.0,,,9.0,,,2.0,5.0,,,,,,2.0,,2.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,2.0,1.0,7.0,5.0,,,10.0,7.0,,,,,,1.0,,5.0,,2.0,,,,,,,10.0,6.0,,,,,,5.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
TUN,2.0,,5.0,5.0,,,22.0,6.0,,2.0,,9.0,,,,7.0,,,,2.0,,,,,,,,,,,,5.0,,,,,2.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,,,3.0,10.0,,4.0,10.0,10.0,,,,,2.0,4.0,,5.0,,2.0,,,,,,,2.0,,,,,,,6.0,2.0,,,,,1.0,,1.0,,2.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND,,2.0,,5.0,1.0,,16.0,9.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,,2.0,1.0,6.0,3.0,,,6.0,,,,18.0,,2.0,,3.0,,1.0,,,,,,,,,,,,,14.0,2.0,8.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,,3.0,1.0,2.0,,,,2.0,,,,,1.0,,,4.0,,8.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,6.0,1.0,,11.0,1.0,,2.0,14.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,2.0,1.0,2.0,21.0,7.0,,8.0,28.0,,,,,,3.0,,1.0,,,1.0,,,,,,,2.0,,,,,2.0,4.0,6.0,,14.0,,,,,,,,5.0,2.0,,,1.0,,,,,6.0,,,,,,,,,,,,8.0,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGS,,1.0,,3.0,,,,5.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,,,,2.0,1.0,,,2.0,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
