RUS,314.0,244.0,285.0,245.0,87.0,,18.0,39.0,123.0,42.0,99.0,7.0,237.0,31.0,145.0,60.0,20.0,16.0,14.0,74.0,5.0,2.0,12.0,,2.0,131.0,2.0,14.0,1.0,259.0,19.0,53.0,2.0,57.0,1.0,48.0,6.0,91.0,7.0,2.0,2.0,,6.0,9.0,,,10.0,41.0,7.0,3.0,19.0,1.0,,,,14.0,13.0,12.0,41.0,,2.0,5.0,2.0,,19.0,41.0,,31.0,14.0,1.0,13.0,,1.0,5.0,23.0,,2.0,,2.0,,10.0,,,6.0,8.0,,,6.0,5.0,,4.0,,3.0,4.0,6.0,,2.0,,,,11.0,4.0,1.0,,5.0,,,,3.0,2.0,20.0,,37.0,6.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,2.0,,,,1.0,,,52.0,,,4.0,54.0,6.0,3.0,,1.0,3.0,,2.0,,,,,4.0,13.0,3.0,,,14.0,,,,,,,3.0,,2.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,5.0,,,1.0,,,,,,,,2.0,
SWE,9.0,,25.0,24.0,17.0,,9.0,2.0,5.0,2.0,3.0,5.0,14.0,,15.0,4.0,,,,2.0,,,,,,20.0,,,,7.0,,5.0,,7.0,,5.0,,,2.0,4.0,,,1.0,,,2.0,3.0,5.0,1.0,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,10.0,,5.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,25.0,16.0,57.0,58.0,43.0,,14.0,1.0,138.0,8.0,12.0,4.0,50.0,5.0,13.0,31.0,2.0,1.0,1.0,5.0,,,79.0,,,15.0,1.0,7.0,,15.0,8.0,14.0,,28.0,1.0,36.0,,,11.0,3.0,,,3.0,,,,,20.0,,,10.0,,,,,19.0,22.0,3.0,9.0,,,,,,13.0,3.0,,5.0,,4.0,5.0,,,6.0,11.0,,,3.0,,,,,,,,7.0,,,9.0,,,,,,,,5.0,,,,,3.0,,,,,,,,,,,2.0,,7.0,,,,,5.0,2.0,,1.0,2.0,,,,,,,5.0,,,3.0,,,,,1.0,,,7.0,2.0,,,,,,,,29.0,,,,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,24.0,25.0,40.0,38.0,14.0,,5.0,1.0,,7.0,4.0,,18.0,5.0,7.0,3.0,1.0,,,3.0,,,2.0,,,5.0,,3.0,,,1.0,2.0,,3.0,,4.0,,,2.0,,,,1.0,,,,,4.0,,1.0,,1.0,,,,,3.0,,,,,,,,10.0,1.0,,6.0,2.0,,1.0,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTO,3.0,2.0,22.0,19.0,6.0,,,,9.0,7.0,1.0,8.0,7.0,2.0,10.0,4.0,4.0,,,,,,,,,1.0,2.0,,,,1.0,1.0,,2.0,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,4.0,,11.0,11.0,9.0,,,,,2.0,5.0,,7.0,,3.0,8.0,,,,,,,,,,1.0,2.0,,,,,2.0,,3.0,,,,2.0,3.0,,,,,,,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,38.0,9.0,46.0,53.0,36.0,,1.0,4.0,13.0,11.0,5.0,,17.0,3.0,9.0,2.0,11.0,3.0,,7.0,,,,,,9.0,,,1.0,21.0,1.0,8.0,,16.0,,1.0,,7.0,4.0,,,,1.0,,,,,2.0,,3.0,,,3.0,,,,1.0,13.0,3.0,,,,,3.0,15.0,,,2.0,5.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,6.0,9.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,32.0,21.0,16.0,13.0,7.0,,9.0,12.0,,13.0,,,20.0,14.0,11.0,4.0,2.0,8.0,1.0,4.0,,,,1.0,,3.0,5.0,1.0,,22.0,1.0,4.0,,2.0,,,,3.0,3.0,,,,,,,,,4.0,,,,,,,,,1.0,3.0,4.0,,,,,,,,,2.0,1.0,,,,,,4.0,,,,1.0,6.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,16.0,8.0,31.0,29.0,7.0,1.0,1.0,,14.0,4.0,,,13.0,2.0,5.0,4.0,,2.0,,2.0,,,,,,,2.0,,,36.0,3.0,8.0,,1.0,2.0,11.0,,8.0,,,,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,6.0,,,,,,5.0,,,1.0,,,,,,,4.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,1.0,,7.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,9.0,8.0,31.0,30.0,11.0,,2.0,3.0,18.0,2.0,,,16.0,4.0,37.0,20.0,,,,1.0,,,,,,6.0,2.0,,,5.0,7.0,1.0,,,,8.0,,51.0,2.0,,2.0,,,5.0,,,1.0,16.0,,,,,,,,,3.0,5.0,6.0,,,,,,,11.0,,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,190.0,149.0,194.0,162.0,76.0,,21.0,3.0,67.0,12.0,12.0,1.0,102.0,19.0,51.0,94.0,8.0,8.0,1.0,5.0,,,16.0,,1.0,11.0,16.0,4.0,,286.0,8.0,24.0,,9.0,4.0,14.0,,77.0,8.0,4.0,,,6.0,1.0,,5.0,3.0,30.0,2.0,2.0,,,4.0,,,7.0,9.0,18.0,10.0,,3.0,1.0,,,8.0,9.0,,9.0,10.0,,2.0,,8.0,2.0,10.0,,,2.0,2.0,6.0,2.0,,,,,2.0,,19.0,,10.0,,,,1.0,7.0,,,,,,1.0,2.0,,,2.0,,,,,,,1.0,16.0,5.0,,,,,1.0,4.0,,1.0,,1.0,,,8.0,,1.0,,,,,1.0,,,,1.0,,,,,3.0,,,,,,,,,,,,5.0,,,,,,,,,3.0,,,,,8.0,,,,,,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,
LBR,,3.0,2.0,1.0,22.0,,,,,,,,10.0,,4.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,,,,,,,,,,,,3.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COG,7.0,,9.0,8.0,11.0,,,,,,,,2.0,3.0,1.0,,6.0,,,,,,,,,,,,,,,1.0,,,,6.0,,,,,,,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,122.0,21.0,182.0,173.0,183.0,,66.0,20.0,157.0,46.0,21.0,11.0,221.0,21.0,171.0,22.0,38.0,26.0,4.0,21.0,,,5.0,5.0,,110.0,14.0,4.0,4.0,53.0,47.0,37.0,4.0,84.0,6.0,25.0,3.0,50.0,25.0,7.0,,,7.0,6.0,1.0,,24.0,72.0,,9.0,4.0,3.0,,2.0,,26.0,5.0,40.0,15.0,3.0,3.0,,3.0,,8.0,28.0,,23.0,3.0,4.0,7.0,1.0,5.0,,35.0,,15.0,,,1.0,4.0,,1.0,14.0,6.0,,,10.0,8.0,,,,,4.0,29.0,,,,,,5.0,,8.0,,8.0,,,,,,,,,,,,9.0,,,49.0,,,4.0,,,,,,,,3.0,,1.0,4.0,2.0,3.0,,2.0,1.0,1.0,,,1.0,2.0,,1.0,,3.0,3.0,,,,,,2.0,1.0,,1.0,,,,5.0,2.0,3.0,,1.0,,,1.0,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,
JPN,52.0,42.0,127.0,125.0,26.0,,10.0,3.0,36.0,5.0,10.0,8.0,42.0,9.0,37.0,11.0,8.0,7.0,,13.0,,,1.0,,,22.0,,4.0,1.0,52.0,2.0,11.0,,7.0,,7.0,2.0,38.0,4.0,,3.0,,7.0,1.0,2.0,,1.0,21.0,,5.0,4.0,,8.0,,,,,7.0,20.0,,1.0,4.0,,,18.0,8.0,,4.0,,,,,,,,,1.0,8.0,2.0,,,,,4.0,,1.0,,2.0,,2.0,,,2.0,,,,,,,,1.0,,,,2.0,,,,,1.0,3.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,7.0,,31.0,28.0,9.0,,10.0,,4.0,2.0,,,24.0,,9.0,4.0,2.0,3.0,,,,,,,,1.0,,,,1.0,,5.0,,,,,,,3.0,,,,2.0,,,,,2.0,,,,,,,,,1.0,,,,,,8.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,,2.0,,,2.0,,,,2.0,,1.0,1.0,7.0,2.0,1.0,2.0,1.0,,,,,,1.0,,,4.0,,,2.0,,,5.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,12.0,7.0,14.0,12.0,18.0,,2.0,,8.0,3.0,,,30.0,2.0,13.0,,,1.0,,3.0,,,,,,8.0,,,,8.0,,2.0,,,,,,1.0,12.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,88.0,23.0,87.0,84.0,67.0,,28.0,19.0,62.0,28.0,1.0,7.0,68.0,7.0,40.0,48.0,11.0,3.0,,5.0,,,,3.0,,20.0,1.0,3.0,4.0,54.0,9.0,33.0,,34.0,3.0,17.0,,8.0,5.0,,2.0,,10.0,,,,7.0,21.0,,,11.0,,,,1.0,12.0,5.0,5.0,28.0,,1.0,,,,16.0,9.0,,3.0,1.0,,1.0,,,,23.0,,,,2.0,1.0,,,,,,2.0,1.0,4.0,2.0,3.0,,,,2.0,,,8.0,,,,16.0,1.0,,,2.0,,,,,,11.0,,11.0,,5.0,,,,,21.0,,,2.0,3.0,,,,,,,5.0,,,1.0,,,,,,,,5.0,3.0,,,,,,,,15.0,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,
MHL,2.0,10.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLW,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,12.0,7.0,47.0,42.0,32.0,,1.0,4.0,26.0,3.0,2.0,3.0,18.0,8.0,13.0,3.0,,1.0,,4.0,,,,,1.0,6.0,,1.0,,6.0,1.0,16.0,1.0,11.0,1.0,12.0,,4.0,2.0,,,,4.0,,,,,8.0,,4.0,2.0,,,,,5.0,2.0,5.0,2.0,,1.0,,1.0,,2.0,8.0,,7.0,1.0,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,4.0,,,,,,,3.0,,,,,1.0,,,3.0,,,2.0,,,7.0,,3.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
SOM,17.0,5.0,17.0,21.0,6.0,,4.0,3.0,22.0,5.0,6.0,2.0,3.0,,4.0,4.0,5.0,,,,,,,,,,,3.0,,,,5.0,,,1.0,3.0,,,1.0,2.0,,,,,,,,21.0,,,1.0,,3.0,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,1.0,1.0,28.0,25.0,24.0,,,,2.0,,4.0,,15.0,1.0,3.0,,8.0,2.0,,,,,,,,3.0,,,,,1.0,1.0,,,,,3.0,,1.0,9.0,,,,,,,1.0,,,,,,,,,,5.0,3.0,,,,4.0,,,2.0,2.0,,2.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,17.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,55.0,23.0,31.0,28.0,23.0,,6.0,4.0,8.0,12.0,7.0,1.0,41.0,7.0,6.0,14.0,5.0,1.0,,,,,,,,3.0,,2.0,,14.0,3.0,12.0,,3.0,1.0,,,6.0,2.0,,2.0,,,,,,2.0,4.0,,2.0,,,,1.0,,,,8.0,6.0,,,,,,4.0,3.0,,,3.0,1.0,2.0,,,,,,,,,,,,,4.0,,,,1.0,,3.0,,,,,10.0,,1.0,,,,,,,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
HND,2.0,,12.0,12.0,3.0,,,,15.0,5.0,2.0,,5.0,,22.0,7.0,24.0,,2.0,,,,,,,6.0,,2.0,2.0,,,,,2.0,,2.0,,11.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,6.0,,4.0,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
IDN,35.0,28.0,80.0,72.0,28.0,,16.0,12.0,13.0,20.0,7.0,,44.0,6.0,24.0,,7.0,6.0,,1.0,,,3.0,,2.0,37.0,,,,22.0,6.0,2.0,,9.0,1.0,,,,11.0,,,,,,,,3.0,8.0,,2.0,,,,,,3.0,9.0,7.0,,,,,,,5.0,6.0,,7.0,3.0,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA,20.0,8.0,22.0,20.0,6.0,,2.0,,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,8.0,,1.0,,1.0,,,3.0,,1.0,,,,,1.0,,,,5.0,,2.0,,,,,,,,1.0,2.0,,,,,,2.0,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,26.0,39.0,74.0,70.0,19.0,,40.0,2.0,15.0,2.0,1.0,2.0,15.0,2.0,21.0,2.0,5.0,3.0,,,,,3.0,,2.0,19.0,1.0,3.0,,20.0,,5.0,,5.0,,3.0,2.0,4.0,2.0,,,,,,2.0,,2.0,9.0,,,,,,,5.0,1.0,1.0,12.0,2.0,,2.0,,,,19.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,4.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,73.0,7.0,53.0,50.0,19.0,,5.0,1.0,,3.0,,,21.0,4.0,5.0,,5.0,1.0,,,,,,,,10.0,,1.0,1.0,48.0,5.0,3.0,,3.0,,,,8.0,1.0,,,,,,,,,6.0,4.0,,,,,,,,,,28.0,,,,,,2.0,,,3.0,,,,,5.0,,,11.0,,,14.0,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,75.0,12.0,40.0,36.0,38.0,,4.0,1.0,26.0,15.0,,8.0,31.0,4.0,37.0,11.0,5.0,5.0,,2.0,,,1.0,,3.0,9.0,,,,27.0,4.0,17.0,,28.0,,8.0,2.0,4.0,4.0,5.0,,,13.0,,1.0,,2.0,26.0,4.0,,2.0,,,,,,,15.0,1.0,,,1.0,,,21.0,8.0,,7.0,,,,,,,5.0,,,,,,2.0,,3.0,,,,,,,,,,,,4.0,,,,4.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,6.0,,,,,,,,,2.0,,,,,2.0,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,,2.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,,,1.0,1.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,3.0,4.0,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,20.0,16.0,75.0,70.0,34.0,,43.0,6.0,6.0,13.0,4.0,1.0,37.0,6.0,36.0,17.0,5.0,6.0,,1.0,,,,,,19.0,,1.0,5.0,18.0,7.0,5.0,,15.0,,11.0,7.0,,11.0,,,,3.0,1.0,,,5.0,4.0,,3.0,,,,,,3.0,1.0,3.0,17.0,,,,,,12.0,1.0,,,3.0,,,,,,5.0,,1.0,,,,,,,,,1.0,,3.0,2.0,4.0,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,27.0,10.0,34.0,30.0,8.0,,2.0,,6.0,10.0,3.0,,18.0,1.0,18.0,1.0,2.0,14.0,,2.0,,,,,,16.0,,1.0,,5.0,1.0,11.0,,2.0,,,,2.0,4.0,,,,,,,,1.0,12.0,,,,,,,,1.0,1.0,11.0,1.0,,1.0,,,,5.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,2.0,8.0,14.0,14.0,,,,,1.0,,,,1.0,,5.0,,2.0,1.0,,4.0,,,,,,7.0,,4.0,,2.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,4.0,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,2.0,2.0,15.0,15.0,19.0,,2.0,,,2.0,1.0,,20.0,,6.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGS,8.0,,45.0,32.0,7.0,,,4.0,,,,,15.0,1.0,8.0,3.0,,,,,,,,,,11.0,,,,,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,47.0,25.0,57.0,63.0,39.0,,38.0,8.0,32.0,20.0,28.0,6.0,54.0,11.0,71.0,14.0,22.0,5.0,,6.0,,3.0,3.0,,2.0,40.0,,6.0,1.0,7.0,8.0,5.0,,15.0,7.0,7.0,,13.0,6.0,,1.0,,4.0,,4.0,,8.0,16.0,,10.0,,,,,4.0,8.0,5.0,20.0,7.0,,,,1.0,,11.0,2.0,,5.0,5.0,,,,,5.0,1.0,,2.0,,,,,,,3.0,2.0,11.0,,,2.0,5.0,,,,,5.0,,,,,,1.0,,,,3.0,,,10.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1.0,10.0,29.0,25.0,23.0,,1.0,2.0,10.0,5.0,1.0,,16.0,3.0,16.0,2.0,3.0,,,3.0,,,,,3.0,1.0,,,,1.0,,,,,,6.0,,,1.0,,5.0,,,,,,,16.0,1.0,,,,,,,,1.0,2.0,,,,,2.0,,,,,1.0,,1.0,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,30.0,27.0,103.0,102.0,50.0,,7.0,11.0,21.0,14.0,4.0,,46.0,11.0,64.0,4.0,4.0,9.0,,2.0,,,,,,31.0,,,2.0,7.0,4.0,10.0,,54.0,3.0,7.0,2.0,11.0,17.0,2.0,,,2.0,,,,1.0,12.0,7.0,,2.0,1.0,,,,,,4.0,10.0,,4.0,4.0,,,9.0,1.0,,1.0,3.0,2.0,,,1.0,8.0,5.0,,8.0,,,,1.0,1.0,,1.0,,,,,13.0,1.0,,,,1.0,6.0,,1.0,,10.0,,6.0,,,,5.0,,,,,,,,2.0,,6.0,,,,,,,,,,,,,6.0,,,6.0,,,,,,,1.0,,,,,2.0,,,,,,,,2.0,,2.0,,,,,6.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,2.0,,8.0,8.0,,,,,2.0,4.0,,2.0,1.0,,11.0,8.0,,,,,,,,,,8.0,,2.0,,,,,,6.0,,2.0,,9.0,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,11.0,1.0,25.0,22.0,16.0,,6.0,1.0,41.0,2.0,1.0,1.0,24.0,2.0,13.0,,,1.0,,2.0,,,,,1.0,3.0,2.0,11.0,,4.0,3.0,1.0,,5.0,,2.0,,7.0,2.0,1.0,,,,,,,,4.0,,,1.0,,,,,7.0,2.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,10.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,
