PAN,,,2.0,5.0,4.0,,,,,,4.0,1.0,,2.0,,,,4.0,4.0,,3.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,3.0,,,1.0,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,,,2.0,27.0,30.0,,1.0,4.0,,28.0,16.0,14.0,18.0,1.0,3.0,3.0,,4.0,14.0,2.0,13.0,2.0,5.0,,,,1.0,,3.0,18.0,,3.0,,,,11.0,,,,,,4.0,1.0,5.0,3.0,1.0,4.0,1.0,6.0,,,,6.0,,,,,,,,,,3.0,,,,,,1.0,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
BHS,,,,4.0,4.0,,1.0,2.0,,,,,3.0,,,,,,4.0,2.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,,,1.0,5.0,5.0,,,3.0,,15.0,4.0,3.0,5.0,2.0,,2.0,,4.0,3.0,4.0,,,6.0,,,,,,,,2.0,,,2.0,,7.0,,,,,,6.0,,,,,3.0,,1.0,,,,8.0,,,,7.0,,,,,9.0,3.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,9.0,,,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,,,,,4.0,,6.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,,,,17.0,17.0,,1.0,11.0,,,3.0,34.0,6.0,,,1.0,,2.0,,,4.0,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSO,,,,3.0,3.0,,,,,,3.0,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,,,,41.0,43.0,,2.0,31.0,,14.0,7.0,13.0,11.0,,1.0,,,,,,,9.0,,,,,,,,,,,,,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,,,,23.0,26.0,,,16.0,,2.0,10.0,21.0,9.0,4.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,3.0,,,1.0,,1.0,4.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,,,,4.0,4.0,,,6.0,,,1.0,,2.0,,,5.0,,,1.0,,,,,4.0,,1.0,,,,4.0,,,,,,3.0,,,,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,,,1.0,2.0,4.0,,1.0,,,,5.0,,1.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,,2.0,3.0,14.0,15.0,,,,,5.0,5.0,,,5.0,6.0,,,,,,,,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,,,,1.0,1.0,,,10.0,,8.0,,1.0,2.0,,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,8.0,,,,,,2.0,,,,,2.0,,7.0,,,,,,,,,,,1.0,,2.0,,,2.0,,,,,,1.0,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,,,,4.0,4.0,,,6.0,2.0,3.0,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,,1.0,2.0,22.0,23.0,,2.0,,,,9.0,8.0,5.0,1.0,,8.0,,2.0,3.0,1.0,,,,,,,,,,1.0,,,,,,17.0,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,3.0,,1.0,,,2.0,3.0,,1.0,,,,,,,13.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
CMR,,,,2.0,4.0,,,,,6.0,3.0,2.0,,4.0,,3.0,,2.0,2.0,,,1.0,,1.0,,4.0,,1.0,,,3.0,,,,,7.0,,,,,,2.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COG,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,,4.0,,17.0,16.0,,,6.0,,,2.0,3.0,,1.0,,,,,,,3.0,6.0,,,,,,1.0,,,12.0,,,,,2.0,,,,,,,,,,,7.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,3.0,2.0,4.0,47.0,49.0,2.0,2.0,26.0,,7.0,26.0,23.0,55.0,3.0,1.0,12.0,,19.0,33.0,1.0,12.0,4.0,3.0,1.0,,5.0,1.0,2.0,8.0,10.0,10.0,8.0,,1.0,,61.0,,,,1.0,,9.0,2.0,9.0,1.0,,8.0,2.0,17.0,,1.0,,7.0,,,,,1.0,4.0,,4.0,5.0,,,7.0,,,5.0,,4.0,5.0,,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
KHM,,,,5.0,4.0,3.0,,6.0,,6.0,6.0,4.0,2.0,5.0,2.0,1.0,,9.0,1.0,,9.0,,,,1.0,,3.0,,,,1.0,1.0,,,,14.0,,,,,,6.0,,3.0,,,2.0,,1.0,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,,5.0,14.0,19.0,18.0,,2.0,19.0,,10.0,30.0,5.0,10.0,8.0,4.0,4.0,,16.0,9.0,5.0,3.0,2.0,4.0,4.0,,,7.0,,3.0,,,,,,7.0,25.0,,,2.0,,,5.0,3.0,8.0,5.0,,6.0,,11.0,,,,,,,,,3.0,3.0,,,1.0,,3.0,1.0,,,1.0,,,,,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,,,,12.0,12.0,,1.0,4.0,,,4.0,,5.0,,,,,1.0,1.0,1.0,,,,,,,6.0,,,,5.0,,,,,7.0,,,,,,5.0,,1.0,,1.0,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,,,2.0,2.0,2.0,,,,,,2.0,,5.0,,4.0,,,12.0,1.0,,2.0,,,,,,,,,,1.0,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,,,4.0,21.0,22.0,,2.0,2.0,,,,,5.0,8.0,,30.0,,8.0,,2.0,34.0,,,,,,4.0,,,,,,,,,3.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,,,,6.0,7.0,,,,,,,7.0,3.0,,,,,1.0,,,,,,,,1.0,,,,5.0,1.0,,,,,4.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,,,,7.0,6.0,,,1.0,,,7.0,1.0,7.0,1.0,2.0,,,1.0,7.0,,,,,,,,,,2.0,,2.0,,,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,,1.0,3.0,51.0,46.0,,3.0,8.0,2.0,6.0,3.0,6.0,27.0,12.0,,6.0,,6.0,19.0,1.0,,,,1.0,,2.0,4.0,,1.0,11.0,14.0,2.0,,2.0,1.0,17.0,,,,,,,6.0,8.0,,,2.0,4.0,2.0,,,,11.0,,,,,2.0,9.0,3.0,1.0,3.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,,,1.0,5.0,5.0,,,2.0,,,5.0,4.0,1.0,1.0,,,,2.0,,,,,,,,,,,,3.0,3.0,,,,,11.0,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLE,,,,1.0,1.0,,,2.0,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,,,1.0,25.0,31.0,,2.0,24.0,,7.0,5.0,9.0,5.0,5.0,2.0,,,3.0,2.0,,4.0,,,,,,1.0,,1.0,,,,,,,15.0,,,,,,2.0,,1.0,,,3.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,,15.0,15.0,95.0,96.0,,14.0,21.0,,12.0,49.0,21.0,52.0,17.0,8.0,19.0,,12.0,21.0,6.0,10.0,4.0,,5.0,,15.0,7.0,,8.0,8.0,5.0,,,2.0,,72.0,,,,2.0,,31.0,2.0,11.0,,1.0,7.0,2.0,7.0,1.0,,2.0,14.0,,,,,,6.0,3.0,2.0,7.0,,,4.0,1.0,,2.0,1.0,3.0,,,,,2.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,4.0,,,,,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
NIC,,1.0,,,,,,1.0,,2.0,5.0,,,,1.0,,2.0,1.0,,,,3.0,,,,,2.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,32.0,33.0,,1.0,6.0,,6.0,11.0,19.0,3.0,10.0,,34.0,,4.0,2.0,,42.0,,,,,,,,2.0,,4.0,2.0,,,,15.0,,,,,4.0,5.0,,1.0,,9.0,4.0,,3.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,,,3.0,7.0,7.0,,,18.0,,,1.0,8.0,,,,2.0,,4.0,9.0,,2.0,,,,,1.0,,,,,,2.0,,1.0,,5.0,,,,,,9.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,,,2.0,16.0,19.0,,3.0,13.0,,5.0,19.0,2.0,3.0,,3.0,,,,3.0,,,9.0,4.0,3.0,,4.0,3.0,,,4.0,4.0,,,,,3.0,,,,,,1.0,,,,,1.0,,4.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA,,,2.0,10.0,11.0,,,2.0,,,3.0,3.0,1.0,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,,,5.0,77.0,75.0,,2.0,8.0,,20.0,34.0,101.0,6.0,,,2.0,,1.0,,6.0,,1.0,3.0,,,,26.0,,,,1.0,1.0,,,,10.0,,,,,,,,,6.0,1.0,1.0,,,2.0,2.0,,,,,,,1.0,18.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,,1.0,1.0,21.0,22.0,,,3.0,,6.0,5.0,16.0,4.0,9.0,8.0,3.0,,5.0,7.0,1.0,3.0,4.0,,4.0,,5.0,,,,,6.0,4.0,,8.0,,16.0,,,3.0,,,13.0,,,1.0,,4.0,4.0,3.0,,,,3.0,4.0,,,,,10.0,,,1.0,,,6.0,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,,,11.0,21.0,25.0,,,22.0,,15.0,10.0,29.0,9.0,3.0,,2.0,,5.0,6.0,3.0,2.0,3.0,,2.0,,4.0,2.0,,6.0,,,2.0,,1.0,,29.0,,,1.0,3.0,,2.0,,9.0,6.0,,6.0,,10.0,,,,5.0,3.0,,,,2.0,3.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,,,,3.0,3.0,,,,,,6.0,1.0,,,,,,2.0,,,2.0,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,,,8.0,12.0,12.0,,,9.0,,2.0,15.0,2.0,13.0,,,6.0,,4.0,3.0,1.0,,1.0,,,,2.0,,,,,2.0,,,8.0,,10.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,2.0,,10.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,,,1.0,7.0,6.0,,,,,4.0,4.0,4.0,1.0,1.0,,,,1.0,7.0,,1.0,,,2.0,,,19.0,,2.0,,,,,6.0,,3.0,,,,,,10.0,1.0,,,,3.0,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTO,,2.0,,7.0,7.0,,1.0,4.0,,,5.0,,2.0,1.0,2.0,,,3.0,3.0,,,,,,,,,,,2.0,2.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCT,,,,3.0,3.0,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,,,3.0,1.0,1.0,,,,,5.0,,,3.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ,,,,11.0,13.0,,,,,,10.0,2.0,6.0,2.0,4.0,,,,4.0,,,,56.0,,,,,,,1.0,1.0,3.0,,,,6.0,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,,,,6.0,7.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,,,,2.0,2.0,,,,,6.0,3.0,,,9.0,,,,,,1.0,10.0,4.0,,,,2.0,,,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,,,1.0,2.0,2.0,,,,,2.0,5.0,1.0,2.0,3.0,6.0,1.0,,5.0,2.0,,2.0,,,6.0,,2.0,,,2.0,,1.0,2.0,,,,13.0,,,,,1.0,2.0,,,,,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,1.0,2.0,4.0,8.0,8.0,,,5.0,,3.0,10.0,5.0,6.0,,1.0,4.0,,2.0,5.0,6.0,,,,,,,,,,2.0,1.0,5.0,,,,11.0,,,,2.0,,3.0,,2.0,,,5.0,,4.0,,,,2.0,,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNA,,,,5.0,6.0,,,,,6.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,,2.0,3.0,26.0,28.0,,1.0,1.0,,,2.0,10.0,4.0,3.0,,1.0,,2.0,7.0,2.0,11.0,1.0,,,,,2.0,,,,,,,3.0,,15.0,,,,,,2.0,,1.0,,,1.0,3.0,5.0,,,,,3.0,,,,,3.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,,,1.0,3.0,4.0,,1.0,4.0,,8.0,2.0,8.0,5.0,,,3.0,,,2.0,,2.0,,,,,,,,,,2.0,,,,,8.0,,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
